topic,term,prob
topic 3,electricity,0.0016503458098964822
topic 3,effects,0.0016043480437991538
topic 3,influence,0.0015948124738871792
topic 3,sdgs,0.0015882030229753012
topic 3,input,0.0015768709342952624
topic 3,heat,0.001563589629906569
topic 3,process,0.0015554060944474367
topic 3,network,0.00155290267881635
topic 3,evaluation,0.0015432110332176101
topic 3,innovation,0.001520747064058356
topic 3,industry,0.0015002086563663116
topic 3,principles,0.0014967364351080668
topic 4,flood,0.013089110034327967
topic 4,risk,0.00733229284487992
topic 4,study,0.007074539141667721
topic 4,economic,0.006994220176057159
topic 4,research,0.005645646689133875
topic 4,environmental,0.005488445904774127
topic 4,management,0.005089446911006946
topic 4,paper,0.004777264022691445
topic 4,satellite,0.00470476076015663
topic 4,analysis,0.004385540032398033
topic 4,data,0.004332388960090098
topic 4,social,0.0042406322210172985
topic 4,impacts,0.00394540069936893
topic 4,mining,0.003930019663465295
topic 4,damage,0.0038438114466090053
topic 4,assessment,0.0038045676660523184
topic 4,benefits,0.0037431543583255527
topic 4,results,0.0037292117646362376
topic 4,cultural,0.003680787877676785
topic 4,local,0.0035265417108510705
topic 4,approach,0.003103469412149119
topic 4,impact,0.003030539092919012
topic 4,based,0.0030067540349290206
topic 4,development,0.002977132286486046
topic 4,production,0.0028735064295690796
topic 4,cost,0.0028620164351566345
topic 4,deforestation,0.0028608720308367246
topic 4,heritage,0.0028602780974320723
topic 4,literature,0.0028280907092528606
topic 4,benefit,0.0028241210078188916
topic 4,natural,0.0027924935778364398
topic 4,potential,0.002754861625750455
topic 4,policy,0.0027518467764718582
topic 4,remote,0.0026307621345724405
topic 4,knowledge,0.002510181374710574
topic 4,sensing,0.002446338300908067
topic 4,coastal,0.0024267293796645466
topic 4,design,0.0024148794049309043
topic 4,countries,0.0023951339553076496
topic 4,public,0.0023917854505692286
topic 4,effects,0.002264636050976426
topic 4,debris,0.002236498243919826
topic 4,activities,0.0022150017585596785
topic 4,archaeological,0.002212805799399361
topic 4,flow,0.0021954301231558618
topic 4,methods,0.002195140248075251
topic 4,related,0.002166983033883271
topic 4,flooding,0.0021651194397244865
topic 4,space,0.0021398110207630785
topic 4,time,0.0021375700924562827
topic 4,floods,0.0021370505825991214
topic 4,system,0.00213195636410932
topic 4,costs,0.002072835383436313
topic 4,national,0.0020442128630319815
topic 4,including,0.001992832707622507
topic 4,resilience,0.0019812762610312393
topic 4,land,0.0019640243305430764
topic 4,values,0.0019313079343940102
topic 4,world,0.0019071254364506679
topic 4,implications,0.0018784788414193938
topic 4,future,0.0018758749783931215
topic 4,supply,0.001867380185322808
topic 4,climate,0.0018668275683777899
topic 4,systems,0.0018306600153992375
topic 4,resources,0.0018182385736627202
topic 4,sites,0.001809979624339849
topic 4,accounting,0.001794474933568243
topic 4,due,0.0017655508243351143
topic 4,framework,0.0017288992427865382
topic 4,methodology,0.0017026116541866332
topic 4,findings,0.0016879531321550433
topic 4,disaster,0.001684433384459898
topic 4,change,0.0016748523582086126
topic 4,economy,0.0016569418214184093
topic 4,model,0.0016347308017175945
topic 4,governance,0.0016240695011182618
topic 4,accounts,0.0016124696153273987
topic 4,policies,0.0015928615184544678
topic 4,people,0.001584169389551815
topic 4,level,0.0015787732904459842
topic 4,tropical,0.0015699400926459128
topic 4,current,0.0015628740353961332
topic 4,limited,0.0015474994324478054
topic 4,provide,0.0015155455633479198
topic 4,elsevier,0.0015153485006527934
topic 4,identified,0.0015149618260945194
topic 4,studies,0.0014980513702416618
topic 4,reduction,0.001497199942399395
topic 4,developing,0.0014943470965590594
topic 4,developed,0.0014790573708137475
topic 4,insurance,0.0014778229935878506
topic 4,flash,0.0014751964313240524
topic 4,main,0.0014724225569298023
topic 4,resource,0.001469516568287137
topic 4,events,0.0014642923078887384
topic 4,project,0.0014400019881233607
topic 4,support,0.0014343084127267651
topic 4,models,0.0014227822932190825
topic 4,projects,0.001417903817149675
topic 4,specific,0.0014128989695829084
topic 5,data,0.02601082369261193
topic 5,satellite,0.012438605724011084
topic 5,model,0.01150441742446152
topic 5,models,0.010391954761399709
topic 5,based,0.00854033924126457
topic 5,precipitation,0.007459745991169962
topic 5,resolution,0.007199574847083681
topic 5,rainfall,0.007060205034563134
topic 5,spatial,0.006679860692478047
topic 5,products,0.006103024182547229
topic 5,prediction,0.006045420792540346
topic 5,rmse,0.005936359717257981
topic 5,results,0.005889659266977264
topic 5,time,0.005859710818608558
topic 5,error,0.005737678709812684
topic 5,study,0.005572755401464114
topic 5,yield,0.005216810834540904
topic 5,performance,0.005040821726959251
topic 5,learning,0.004662860410199529
topic 5,accuracy,0.004554926889650521
topic 5,crop,0.00441240880791129
topic 5,estimation,0.0039132719678761545
topic 5,product,0.0038627620785857994
topic 5,temporal,0.003693420637526212
topic 5,values,0.00365681913431057
topic 5,compared,0.003623171918977314
topic 5,environmental,0.0036130562902522497
topic 5,regression,0.003595459663301658
topic 5,accurate,0.0034354208742996264
topic 5,monitoring,0.003428469612734207
topic 5,validation,0.003405627508792879
topic 5,correlation,0.0033464480418479822
topic 5,information,0.003321840978586034
topic 5,management,0.0033081760620722856
topic 5,weather,0.0032272016079247213
topic 5,machine,0.0032127814261834883
topic 5,method,0.0031874760838848945
topic 5,observations,0.0031329128967112593
topic 5,aod,0.002954578384825138
topic 5,field,0.0029210695548525464
topic 5,measurements,0.002866243356583787
topic 5,estimates,0.0028281350517150514
topic 5,parameters,0.002798344615900603
topic 5,derived,0.002792905551568963
topic 5,stations,0.002785438618059231
topic 5,infrared,0.0027664999916995206
topic 5,algorithm,0.0027320892876273794
topic 5,root,0.002717611148603421
topic 5,methods,0.0026756941601371194
topic 5,square,0.0026360868846934016
topic 5,chlorophyll,0.002634051840869203
topic 5,quality,0.002629246276533476
topic 5,ground,0.0026089685346905277
topic 5,applications,0.002550989456381724
topic 5,conditions,0.002464519974103181
topic 5,operational,0.0024602867213029582
topic 5,low,0.0024560585071179203
topic 5,variables,0.002398766051239067
topic 5,provide,0.002390778663738725
topic 5,bias,0.0023303952151978746
topic 5,real,0.002297632655618874
topic 5,analysis,0.002278172194628598
topic 5,remote,0.002274540091356013
topic 5,sensing,0.0022730985477348695
topic 5,scale,0.002263772491785052
topic 5,index,0.0022213769865737304
topic 5,rain,0.0022058843534464062
topic 5,sentinel,0.0021947220851216897
topic 5,surface,0.002177260193036101
topic 5,imagery,0.0021749742672239844
topic 5,monthly,0.002159011613548003
topic 5,cloud,0.0021061642821004916
topic 5,calibration,0.002091901238339329
topic 5,gauge,0.00205276046181072
topic 5,linear,0.0020406323005256093
topic 5,applied,0.0020321734089508007
topic 5,leaf,0.0020296208947151078
topic 5,forecasts,0.0020100133069536653
topic 5,forecasting,0.002006705865754306
topic 5,datasets,0.0019968548130905152
topic 5,dataset,0.0019718196593248873
topic 5,estimate,0.0019702139836162724
topic 5,network,0.0019475183179380397
topic 5,authors,0.001934681313198781
topic 5,found,0.0018875611121643282
topic 5,daily,0.0018849300720074414
topic 5,retrieval,0.0018757913093541095
topic 5,vegetation,0.0018742280466296055
topic 5,observed,0.0018657304924893081
topic 5,predictions,0.001857310780110712
topic 5,performed,0.0018518976552519529
topic 5,developed,0.0018475838465810122
topic 5,indices,0.0018430135055887468
topic 5,spectral,0.0018385596480938941
topic 5,sensors,0.0018238005836666597
topic 5,global,0.0018171202710066067
topic 5,temperature,0.001810929925159702
topic 5,modis,0.0018049960207895456
topic 5,approach,0.0017851648142596219
topic 5,meteorological,0.0017625485030408302
topic 6,data,0.015726883628921894
topic 6,satellite,0.011344487760255335
topic 6,space,0.010862597594365787
topic 6,earth,0.008962946239202064
topic 6,information,0.008770558737653773
topic 6,system,0.007809556271387812
topic 6,development,0.0069710230966948785
topic 6,management,0.006713869058304802
topic 6,systems,0.0064096896618355045
topic 6,paper,0.005807417602655936
topic 6,monitoring,0.005427515229864293
topic 6,applications,0.005406284404359919
topic 6,observation,0.005322605805417536
topic 6,global,0.005275890749656916
topic 6,technologies,0.005148101654083931
topic 6,technology,0.004949212135493313
topic 6,based,0.004661654164490102
topic 6,services,0.00456160248633057
topic 6,research,0.004477684629785546
topic 6,benefit,0.0041169066926203335
topic 6,satellites,0.0039107918589407886
topic 6,provide,0.003797500713436326
topic 6,environmental,0.0037866884610506767
topic 6,support,0.0036133759682012508
topic 6,science,0.0035945961649690877
topic 6,remote,0.0035808189946448577
topic 6,sensing,0.003367824809173033
topic 6,climate,0.0033571330353397515
topic 6,policy,0.003341211272506484
topic 6,disaster,0.003219307859822819
topic 6,challenges,0.0031766098101513782
topic 6,future,0.0031163891527083362
topic 6,international,0.0030440953293836
topic 6,observations,0.0029796699844008303
topic 6,national,0.002970274426664311
topic 6,users,0.0029584510150294017
topic 6,decision,0.0028970745412502533
topic 6,time,0.0028934437253297024
topic 6,service,0.0026294787963840696
topic 6,access,0.0026165671340543832
topic 6,social,0.0026060664110107417
topic 6,activities,0.0026059960749129103
topic 6,cost,0.0025999598179137196
topic 6,operational,0.002565718713770522
topic 6,communication,0.0025197421232165877
topic 6,economic,0.0025084943284220274
topic 6,change,0.002453832591359039
topic 6,missions,0.002411269726661792
topic 6,sector,0.0024014148482730748
topic 6,community,0.0024008200269445973
topic 6,environment,0.0023815035112763946
topic 6,countries,0.0023759995512694643
topic 6,products,0.0023453822868815563
topic 6,infrastructure,0.0023041661159582194
topic 6,project,0.0022922538309076783
topic 6,resources,0.002291607517289643
topic 6,current,0.002260421340003172
topic 6,scientific,0.0022522361978512045
topic 6,key,0.0022389358227921014
topic 6,real,0.002097679749050477
topic 6,potential,0.0020961756028043056
topic 6,user,0.002085809267687153
topic 6,benefits,0.0020833188918305224
topic 6,mission,0.0020786882730006425
topic 6,sustainable,0.0020730971888409033
topic 6,understanding,0.0020553203992401763
topic 6,ocean,0.00202789346394444
topic 6,world,0.0020040285221634077
topic 6,network,0.0020017997894643124
topic 6,studies,0.0019294275481582534
topic 6,knowledge,0.0019102075156516296
topic 6,societal,0.001895513967736634
topic 6,approach,0.0018826974037317488
topic 6,integrated,0.0018787142579051446
topic 6,observing,0.0018625180756103592
topic 6,tools,0.0018476261873073495
topic 6,health,0.0018435219725552083
topic 6,food,0.0018156384592098816
topic 6,framework,0.0018129978187297303
topic 6,public,0.0017938588697873482
topic 6,opportunities,0.0017920642657978873
topic 6,including,0.0017645039566351747
topic 6,processes,0.001735212409023282
topic 6,society,0.0017268447199414504
topic 6,technological,0.0017252075737293254
topic 6,developed,0.0016993003718142612
topic 6,role,0.0016917978000054344
topic 6,implementation,0.0016913722492792437
topic 6,article,0.0016642968395206052
topic 6,capacity,0.0016573863202137325
topic 6,application,0.0016481565615375235
topic 6,major,0.0016184497805159747
topic 6,networks,0.0016168916710729603
topic 6,integration,0.0015958780522360694
topic 6,review,0.0015957710087616526
topic 6,issues,0.001535954962047034
topic 6,level,0.001529401036213945
topic 6,human,0.0015234918403548082
topic 6,sensors,0.0015231791616384205
topic 6,range,0.0015070812942640647
topic 7,water,0.019003667374112132
topic 7,lake,0.01249767747263024
topic 7,wetland,0.011486092031961504
topic 7,quality,0.009145408624444129
topic 7,study,0.0072291595176477335
topic 7,groundwater,0.0069903225529185375
topic 7,management,0.006664372383949944
topic 7,river,0.006653131151067764
topic 7,lakes,0.006551571538402973
topic 7,connectivity,0.0056335568781507
topic 7,data,0.005629176865312221
topic 7,wetlands,0.005595350442181013
topic 7,due,0.004505460102706646
topic 7,agricultural,0.004244895722140942
topic 7,level,0.004183516640136579
topic 7,results,0.004161962744067861
topic 7,environmental,0.0038555793787649613
topic 7,satellite,0.0037034391022981003
topic 7,concentration,0.0035783170239249576
topic 7,period,0.003489599451309253
topic 7,analysis,0.003474825100894755
topic 7,increase,0.0033963455959211248
topic 7,monitoring,0.0032839041540713232
topic 7,significant,0.003212076299909867
topic 7,air,0.003211848504429313
topic 7,found,0.003053237616350986
topic 7,risk,0.0029383695080705406
topic 7,levels,0.00272402762897069
topic 7,conservation,0.0027225287898840914
topic 7,time,0.0026633724073631794
topic 7,activities,0.00254606055237702
topic 7,potential,0.002519372502077322
topic 7,concentrations,0.0024827520440271894
topic 7,total,0.002469847882606675
topic 7,surface,0.002388469938650553
topic 7,species,0.0023547984260925397
topic 7,conditions,0.0023448727968103937
topic 7,spatial,0.0023212764010406227
topic 7,region,0.0022744877362384
topic 7,increased,0.002270386079204668
topic 7,health,0.0022667557722924623
topic 7,images,0.0022486971311398325
topic 7,change,0.0022361543278216827
topic 7,human,0.0022102457342914076
topic 7,temporal,0.0022051540570421115
topic 7,sea,0.002171183845760132
topic 7,impacts,0.0021315840302910394
topic 7,values,0.0021285072453924047
topic 7,land,0.0021249004823563527
topic 7,aquatic,0.0021147141326100746
topic 7,remote,0.002095888333316305
topic 7,sensing,0.0020879296546725576
topic 7,cover,0.002055677228340588
topic 7,based,0.00205010513106904
topic 7,sediment,0.002047135873998073
topic 7,distribution,0.0020319663111505026
topic 7,climate,0.0020227827701249875
topic 7,term,0.0020107159163361256
topic 7,south,0.0019516592428648102
topic 7,benefit,0.0019350263908375518
topic 7,assessment,0.0018622698525440698
topic 7,sites,0.0018610113524475493
topic 7,factors,0.001825682052361265
topic 7,ecosystems,0.0018236258466574685
topic 7,landscape,0.0018210204481843577
topic 7,pollution,0.0018188754657171885
topic 7,grouse,0.0018002190459905124
topic 7,elsevier,0.0017905544903538731
topic 7,blooms,0.0017435305211973913
topic 7,future,0.0017261708885151824
topic 7,ecological,0.0017213505326165687
topic 7,tsm,0.0017051747798715665
topic 7,local,0.0016923956193756987
topic 7,freshwater,0.0016891940622664843
topic 7,aquifer,0.0016834287036206898
topic 7,delta,0.0016732635944124849
topic 7,effects,0.0016669732912979322
topic 7,india,0.0016634172953893342
topic 7,development,0.001635797447835832
topic 7,system,0.001612758743670785
topic 7,observed,0.001565077950518279
topic 7,turbidity,0.0015584910262407131
topic 7,agriculture,0.0015284044196000053
topic 7,series,0.0015261694596540867
topic 7,regions,0.0015224239125829194
topic 7,maximum,0.0015158796253580409
topic 7,index,0.0015071211329732831
topic 7,annual,0.0015063370080494428
topic 7,algal,0.0014960701491330162
topic 7,genetic,0.0014954038893494313
topic 7,invasion,0.0014595396361176361
topic 7,coastal,0.0014343044008482025
topic 7,ground,0.001430914346267403
topic 7,provide,0.0014265291663919145
topic 7,natural,0.0014200873545782394
topic 7,suspended,0.0014190161789341008
topic 7,patterns,0.001416567055476391
topic 7,landsat,0.0014036209261368894
topic 7,model,0.001399552159518452
topic 7,processes,0.0013956198189153917
topic 8,data,0.026713276381458925
topic 8,information,0.011584260052085647
topic 8,remote,0.00996675985459519
topic 8,sensing,0.009437171445541154
topic 8,management,0.009376532704696744
topic 8,spatial,0.007338052753780768
topic 8,land,0.007073679822979514
topic 8,decision,0.006441672695626691
topic 8,monitoring,0.006211547722555407
topic 8,environmental,0.006097605507561074
topic 8,based,0.0059539315640283795
topic 8,systems,0.005943591560516634
topic 8,research,0.0055149162808463825
topic 8,analysis,0.005383914543236951
topic 8,cost,0.005155831418127276
topic 8,methods,0.004691425257091356
topic 8,approach,0.0044541063897443655
topic 8,mapping,0.0038901389472862425
topic 8,costs,0.003839201648798547
topic 8,potential,0.003706459787577501
topic 8,satellite,0.003575912436075515
topic 8,imagery,0.0035481030586925442
topic 8,cover,0.0034713937141521993
topic 8,field,0.0033971567094556987
topic 8,landscape,0.003333991015666449
topic 8,system,0.003186120927412494
topic 8,studies,0.003181978852363455
topic 8,benefits,0.0031369337671127476
topic 8,applications,0.003131378122564793
topic 8,economic,0.0030101149574328326
topic 8,paper,0.0029370322684114723
topic 8,assessment,0.0029200067957288914
topic 8,modeling,0.002851725015265749
topic 8,models,0.002803927019453954
topic 8,scale,0.002789709969162088
topic 8,support,0.0027375027262351546
topic 8,provide,0.002723579837690031
topic 8,survey,0.0026277244257657093
topic 8,tools,0.0025961450029667868
topic 8,benefit,0.002534432673001046
topic 8,science,0.0025028900191585014
topic 8,gis,0.002488656097632124
topic 8,maps,0.0024784088336680162
topic 8,application,0.002472138669658826
topic 8,approaches,0.0024599702974787926
topic 8,resolution,0.0024164200593990923
topic 8,utility,0.002403380781645939
topic 8,techniques,0.002397685917690061
topic 8,planning,0.0023399402143695837
topic 8,framework,0.0023206183036893913
topic 8,resource,0.0022949213496703032
topic 8,resources,0.0022886706218524996
topic 8,technology,0.002271657913998439
topic 8,process,0.0022580981440060988
topic 8,farmers,0.002250974719904795
topic 8,conservation,0.0022458091856053255
topic 8,current,0.0022248886640699327
topic 8,change,0.002202017495227591
topic 8,natural,0.002184958856425952
topic 8,decisions,0.002157934450249886
topic 8,quality,0.0021403596529387526
topic 8,review,0.002095446575259241
topic 8,indicators,0.0020686007638438335
topic 8,method,0.002056109922424783
topic 8,results,0.0020534051814348176
topic 8,lidar,0.002027214252480418
topic 8,local,0.00198900443766061
topic 8,remotely,0.0019510836181979396
topic 8,collection,0.0019493181978733035
topic 8,aerial,0.001943780291877405
topic 8,geospatial,0.0019119617654798165
topic 8,technologies,0.0019117691961002838
topic 8,derived,0.0018685391016598615
topic 8,specific,0.0018612893971478625
topic 8,human,0.0018566661026106232
topic 8,impact,0.001843132337309266
topic 8,design,0.0018348535741798968
topic 8,development,0.0018348365157688528
topic 8,production,0.001818506393932852
topic 8,model,0.001773590936662596
topic 8,including,0.0017451762908193226
topic 8,sensed,0.001722580163317818
topic 8,study,0.0016800379372325128
topic 8,national,0.0016786678439176868
topic 8,risk,0.0016617880012026508
topic 8,future,0.0016571639677432986
topic 8,program,0.001656314240318254
topic 8,ecological,0.0016553573763271553
topic 8,scales,0.0016372432213138035
topic 8,recent,0.0016361673703977825
topic 8,knowledge,0.0016169769868408443
topic 8,products,0.0016085643456027958
topic 8,set,0.0016056894866691848
topic 8,environment,0.0016001272882392328
topic 8,tool,0.0015964745394553275
topic 8,challenges,0.0015836064561867392
topic 8,integrated,0.001579603658505537
topic 8,e.g,0.0015601369396323777
topic 8,required,0.0015578698983727862
topic 8,time,0.0015556791935475297
topic 9,soil,0.04794697609586127
topic 9,erosion,0.02081203347069643
topic 9,study,0.01164142360955343
topic 9,management,0.009499122081459458
topic 9,watershed,0.00876517760986141
topic 9,loss,0.008432704084791093
topic 9,model,0.006881772640044118
topic 9,land,0.006835348254381299
topic 9,data,0.006584725575217204
topic 9,remote,0.006262236457825362
topic 9,sensing,0.005756730035568212
topic 9,map,0.005705066526436733
topic 9,results,0.005382123706566823
topic 9,uav,0.005332757878827876
topic 9,factor,0.005254484272919026
topic 9,conservation,0.005241676225551347
topic 9,information,0.005037201976701225
topic 9,spatial,0.004824815240965542
topic 9,cover,0.00470424607971393
topic 9,yield,0.004676017876708389
topic 9,sediment,0.004290484525965883
topic 9,agricultural,0.004189541008160335
topic 9,crop,0.004035311770287093
topic 9,water,0.003913596557734492
topic 9,maps,0.0039126587119148685
topic 9,low,0.00378764194901591
topic 9,field,0.003729791251148994
topic 9,average,0.0037272245490460806
topic 9,gis,0.003517187437628942
topic 9,environmental,0.003513875210846632
topic 9,techniques,0.0034754229534023095
topic 9,vegetation,0.003460795601672791
topic 9,values,0.0033838058499855417
topic 9,based,0.0033739242005930248
topic 9,models,0.0033653563920413476
topic 9,mapping,0.0032593765381174105
topic 9,watersheds,0.003253203059639528
topic 9,agb,0.0031925155769545184
topic 9,spectral,0.0029475866900068627
topic 9,digital,0.002899655523914549
topic 9,rainfall,0.0028499375320454935
topic 9,accuracy,0.002831968623958526
topic 9,annual,0.0027907640269580376
topic 9,plant,0.002774464154461786
topic 9,analysis,0.002740505753910969
topic 9,soc,0.002730285887884432
topic 9,parameters,0.0026931126240657332
topic 9,organic,0.002645715513240532
topic 9,potential,0.00262278441945993
topic 9,aerial,0.0025643765021197626
topic 9,resolution,0.0025384230157336745
topic 9,practices,0.00247367764622017
topic 9,factors,0.002473603569526764
topic 9,dem,0.0024287751747425037
topic 9,estimated,0.0023996563304200433
topic 9,content,0.0023959310441880044
topic 9,images,0.0023923955820591503
topic 9,bands,0.002364205943494571
topic 9,found,0.002328988298656919
topic 9,rusle,0.002263056632196742
topic 9,site,0.002200586321430566
topic 9,salinity,0.0021971792389342856
topic 9,rate,0.002176961797217817
topic 9,imagery,0.0021443950635053654
topic 9,properties,0.0021031993108883173
topic 9,system,0.0020895707121340213
topic 9,research,0.0020244142186330067
topic 9,landsat,0.002009366006924021
topic 9,coal,0.0019877355694862195
topic 9,natural,0.0019751773027557877
topic 9,elevation,0.001959445959282668
topic 9,sustainable,0.0019528743842173713
topic 9,production,0.001941920723023699
topic 9,resources,0.001916430868664497
topic 9,rates,0.001891225379182668
topic 9,region,0.0018673155008599206
topic 9,uavs,0.0018631826567001044
topic 9,distribution,0.0018577083615233284
topic 9,cost,0.0018434907927476112
topic 9,derived,0.0018196512736113341
topic 9,equation,0.001800035978947088
topic 9,method,0.001793566249749945
topic 9,oil,0.0017892907451392817
topic 9,basin,0.0017880987932048665
topic 9,variables,0.0017816964281996198
topic 9,band,0.0017814889439656074
topic 9,image,0.001765645583758264
topic 9,hyperspectral,0.001736980250109065
topic 9,obtained,0.0017331792127252325
topic 9,samples,0.0017286648250302806
topic 9,universal,0.001727970396166908
topic 9,characteristics,0.0017259596132022533
topic 9,index,0.0017042568478532942
topic 9,classes,0.0016983711797907324
topic 9,texture,0.0016867698680801332
topic 9,developed,0.0016649158087658263
topic 9,assessment,0.0016597831955823955
topic 9,effective,0.0016595636106737813
topic 9,methods,0.001651402516589545
topic 9,slope,0.0016497914435729295
