topic,term,prob
topic 46,analysis,0.008980662781091315
topic 46,environment,0.008447918738214013
topic 46,activities,0.007502866432882249
topic 46,based,0.006846839428543606
topic 46,human,0.006840097804460504
topic 46,values,0.00669787230188791
topic 46,parks,0.006372148936803436
topic 46,landscape,0.006144679741492801
topic 47,change,0.05321610124457905
topic 47,climate,0.05291629319564397
topic 47,human,0.013374227597589555
topic 47,trend,0.013077338541256128
topic 47,factors,0.012900341600226701
topic 47,global,0.01156828553795102
topic 47,impacts,0.011309010093600172
topic 47,temperature,0.011105704917562286
topic 47,increase,0.01101742616333302
topic 47,trends,0.010886968406617716
topic 47,increasing,0.009605372889266557
topic 47,annual,0.009588663224855994
topic 47,effects,0.009335745415266763
topic 47,significant,0.009220791208531188
topic 47,dynamics,0.009169152863476677
topic 47,future,0.008007888707790827
topic 47,understanding,0.007889629727033044
topic 47,time,0.007879144297041828
topic 47,precipitation,0.00759143125419261
topic 47,study,0.007453893674679601
topic 48,fire,0.10172467004872704
topic 48,fires,0.022693974649196917
topic 48,wildfire,0.019205755093611655
topic 48,severity,0.017590780372154557
topic 48,burned,0.014483028431248131
topic 48,post,0.012961272669786588
topic 48,burn,0.012135976392982622
topic 48,management,0.011771959312946159
topic 48,fuel,0.009978387815578223
topic 48,wildfires,0.009759020404675727
topic 48,recovery,0.0081840484528058
topic 48,forest,0.0079237289104111
topic 48,burning,0.007797270778459383
topic 48,vegetation,0.007069913502385794
topic 48,prescribed,0.005409652234471855
topic 48,pre,0.004664292334508274
topic 48,disturbance,0.00417031032574522
topic 48,active,0.003572096190597223
topic 48,burnt,0.0035205780573982436
topic 48,satellite,0.0033594432680631044
topic 49,satellite,0.02033847589215931
topic 49,system,0.01850064037253671
topic 49,cost,0.009122670881566921
topic 49,satellites,0.008892661607541636
topic 49,space,0.008488193575431026
topic 49,design,0.008355511522666333
topic 49,systems,0.007455588195730731
topic 49,based,0.00730736036186336
topic 49,performance,0.006772073439766073
topic 49,paper,0.0067178505953251685
topic 49,mission,0.006601146572689989
topic 49,network,0.006576268297203903
topic 49,navigation,0.006226212225624464
topic 49,control,0.006102548774421218
topic 49,time,0.005930041553944654
topic 49,communication,0.005741030921008853
topic 49,orbit,0.00559592151033479
topic 49,gnss,0.005227152760062865
topic 49,low,0.004867250420736625
topic 49,optimization,0.004697839779373009
topic 5,marine,0.023807177248663835
topic 5,sea,0.02024521647572072
topic 5,ocean,0.017803178316847162
topic 5,fishing,0.010655145427373135
topic 5,data,0.009972719926888893
topic 5,fisheries,0.009222374648524403
topic 5,satellite,0.008567999389054868
topic 5,management,0.008204505334605287
topic 5,fish,0.007697079485845842
topic 5,ice,0.006190295425292486
topic 5,species,0.00598091485874116
topic 5,tracking,0.005640900469777395
topic 5,sst,0.005553973975365822
topic 5,spatial,0.005322251145056459
topic 5,fishery,0.005178702627255334
topic 5,surface,0.004998078851357184
topic 5,environmental,0.004275070708346511
topic 5,foraging,0.004113288442112501
topic 5,distribution,0.004037073652757028
topic 5,movement,0.00400564757927094
topic 50,landslide,0.04420102640370283
topic 50,snow,0.04364584442952741
topic 50,aod,0.025367395917262857
topic 50,susceptibility,0.014621208850031816
topic 50,depth,0.013734648489627918
topic 50,landslides,0.01323945615468375
topic 50,aerosol,0.012655984549955266
topic 50,modis,0.01138835452028851
topic 50,cover,0.009979472594985092
topic 50,values,0.006547616798447472
topic 50,glacier,0.006448651819846403
topic 50,study,0.006403020385175167
topic 50,satellite,0.006305365730160214
topic 50,swe,0.0056799381959518535
topic 50,moderate,0.005510560336794565
topic 50,data,0.005252957351166143
topic 50,slope,0.0051982006178286026
topic 50,resolution,0.00492609233162648
topic 50,aerosols,0.0043111947515790585
topic 50,spectroradiometer,0.004304324163127094
topic 6,remote,0.018980419961164077
topic 6,technologies,0.018360923073332286
topic 6,sensing,0.017780044095263552
topic 6,technology,0.017111848274171493
topic 6,oil,0.014178240252466725
topic 6,data,0.013377146595448332
topic 6,management,0.01211751929937204
topic 6,environmental,0.011656275920573184
topic 6,monitoring,0.009418270894968911
topic 6,systems,0.008959219203567615
topic 6,development,0.008668723534299013
topic 6,applications,0.008422118675778124
topic 6,research,0.008236751040788545
topic 6,information,0.007192998149662222
topic 6,techniques,0.006754985448101203
topic 6,review,0.0065114277183180025
topic 6,challenges,0.006224728834077634
topic 6,benefits,0.00583574978728166
topic 6,field,0.005808268885246018
topic 6,paper,0.005774127857509231
topic 7,forest,0.15264229675614996
topic 7,forests,0.044222236763637825
topic 7,cover,0.01654912631699344
topic 7,deforestation,0.01611991476271312
topic 7,conservation,0.012688178096355432
topic 7,management,0.01226610744717013
topic 7,tropical,0.009133003585408923
topic 7,loss,0.008342695243556823
topic 7,disturbance,0.00813461342159485
topic 7,study,0.007824076395261715
topic 7,forestry,0.007131208961595659
topic 7,biodiversity,0.006806152682771661
topic 7,degradation,0.006356298862092796
topic 7,natural,0.006188432034985676
topic 7,change,0.00605109609107833
topic 7,ecosystems,0.0050832991929468324
topic 7,carbon,0.004900561820435713
topic 7,restoration,0.004606114583499423
topic 7,timber,0.004460321271293525
topic 7,protected,0.004306572659930977
topic 8,surface,0.030293349718858074
topic 8,temperature,0.018002386685291045
topic 8,lst,0.017222274056101945
topic 8,water,0.016981077675508376
topic 8,evapotranspiration,0.015310783236363486
topic 8,data,0.01332125235837089
topic 8,model,0.01325141094513035
topic 8,values,0.011558828614137219
topic 8,daily,0.011052573760830842
topic 8,land,0.010085525496161079
topic 8,thermal,0.00987357213172618
topic 8,energy,0.009424166185555412
topic 8,heat,0.009381546452485416
topic 8,based,0.009298745475993882
topic 8,balance,0.008587769904765967
topic 8,study,0.008153998461836356
topic 8,resolution,0.008127750519468645
topic 8,estimates,0.007549894644697639
topic 8,results,0.007209281400837714
topic 8,modis,0.007024682000086146
topic 9,tourism,0.03115599043212809
topic 9,economic,0.026246836452058175
topic 9,industry,0.015651368918772435
topic 9,analysis,0.011160017348811136
topic 9,economy,0.010543164684376867
topic 9,satellite,0.00954142470176933
topic 9,sector,0.009165664077673606
topic 9,regional,0.008347307865780244
topic 9,gross,0.007615039870700422
topic 9,product,0.007495783170619148
topic 9,paper,0.007130463410375807
topic 9,output,0.0070960958332349795
topic 9,study,0.0067478633796649945
topic 9,supply,0.006643083962542148
topic 9,chain,0.005571246203309399
topic 9,impact,0.0054557837812786525
topic 9,results,0.004971763808873641
topic 9,development,0.004908319348620909
topic 9,growth,0.004838653314551874
topic 9,production,0.004793401817395024
