doc_id,topic,prob
1815,topic 6,0.05952469708883785
1815,topic 7,3.27884870703588e-4
1815,topic 8,3.2788512425886143e-4
1815,topic 9,0.1305717727889042
1815,topic 10,3.278855658580101e-4
1816,topic 1,6.953998390512496e-4
1816,topic 2,6.954002372488511e-4
1816,topic 3,0.1746676819998614
1816,topic 4,6.953997788745902e-4
1816,topic 5,6.953992448432141e-4
1816,topic 6,0.16849349473886838
1816,topic 7,0.05053721384138619
1816,topic 8,6.954005365583623e-4
1816,topic 9,6.953990647025086e-4
1816,topic 10,0.6021292107186054
1817,topic 1,0.13075792649677184
1817,topic 2,0.08666661964765096
1817,topic 3,4.484710201971318e-4
1817,topic 4,4.4847176745404073e-4
1817,topic 5,4.4847057331819806e-4
1817,topic 6,4.4847149448160213e-4
1817,topic 7,4.4847085290689883e-4
1817,topic 8,0.7794361531181772
1817,topic 9,4.4847160847464777e-4
1817,topic 10,4.484734205674446e-4
1818,topic 1,4.6930295731417926e-4
1818,topic 2,4.693021274053885e-4
1818,topic 3,0.260028347706216
1818,topic 4,0.27524081794250305
1818,topic 5,4.693018771860206e-4
1818,topic 6,0.10877165325517218
1818,topic 7,4.693020349488003e-4
1818,topic 8,0.17800799538985002
1818,topic 9,4.693016025831512e-4
1818,topic 10,0.1756046751068212
1819,topic 1,5.289692679887486e-4
1819,topic 2,5.289699878970746e-4
1819,topic 3,5.289698525124007e-4
1819,topic 4,5.289690880192789e-4
1819,topic 5,0.9952392727785236
1819,topic 6,5.289699758289911e-4
1819,topic 7,5.289690872526865e-4
1819,topic 8,5.289702470550102e-4
1819,topic 9,5.289706367619555e-4
1819,topic 10,5.289690781600936e-4
1820,topic 1,2.7444774234613637e-4
1820,topic 2,0.03184681392322892
1820,topic 3,0.015059326791277677
1820,topic 4,2.7444729450396373e-4
1820,topic 5,2.744492010569343e-4
1820,topic 6,2.7444789045420124e-4
1820,topic 7,0.7152990621623341
1820,topic 8,0.2361481093456355
1820,topic 9,2.744480606187122e-4
1820,topic 10,2.7444758854387963e-4
1821,topic 1,6.628150715735656e-4
1821,topic 2,6.628156286641122e-4
1821,topic 3,6.628130615446373e-4
1821,topic 4,6.628162774474848e-4
1821,topic 5,6.628148563895735e-4
1821,topic 6,6.628174083395098e-4
1821,topic 7,6.628140839123302e-4
1821,topic 8,6.628182799054481e-4
1821,topic 9,0.9940346608716653
1821,topic 10,6.628144605581529e-4
1822,topic 1,0.4024099324513094
1822,topic 2,5.763903945280814e-4
1822,topic 3,5.76388832366917e-4
1822,topic 4,5.763902751627194e-4
1822,topic 5,0.3175935904034412
1822,topic 6,5.763886958721934e-4
1822,topic 7,0.17407390098820089
1822,topic 8,5.763887583658761e-4
1822,topic 9,5.763909150360129e-4
1822,topic 10,0.10246423828571666
1823,topic 1,0.3022298453845348
1823,topic 2,5.958115754423525e-4
1823,topic 3,0.6179410774596454
1823,topic 4,5.958109314497837e-4
1823,topic 5,5.958112002723138e-4
1823,topic 6,5.958108901898123e-4
1823,topic 7,0.07565839701508792
1823,topic 8,5.958129901442054e-4
1823,topic 9,5.958122147317466e-4
1823,topic 10,5.958103385016005e-4
1824,topic 1,3.935689318031558e-4
1824,topic 2,3.935690218928839e-4
1824,topic 3,3.9356929990307815e-4
1824,topic 4,3.935686431448532e-4
1824,topic 5,0.06777520154782671
1824,topic 6,0.11836349848647892
1824,topic 7,3.9356890009273793e-4
1824,topic 8,3.9356834743412515e-4
1824,topic 9,0.7896648454995462
1824,topic 10,0.021835041321877312
1825,topic 1,3.6701923613884356e-4
1825,topic 2,3.67019270196199e-4
1825,topic 3,3.670186468527391e-4
1825,topic 4,3.67018585968594e-4
1825,topic 5,3.6701962240663893e-4
1825,topic 6,3.6701870258336815e-4
1825,topic 7,0.49143472710953223
1825,topic 8,0.4087502596909445
1825,topic 9,3.670196616053296e-4
1825,topic 10,0.09724587947377161
1826,topic 1,5.099039382969265e-4
1826,topic 2,5.099031220397907e-4
1826,topic 3,5.099027789355906e-4
1826,topic 4,0.20245643303608854
1826,topic 5,5.099029927932847e-4
1826,topic 6,5.099028311802193e-4
1826,topic 7,5.099021183188817e-4
1826,topic 8,0.4027713601286289
1826,topic 9,5.099032743811647e-4
1826,topic 10,0.3912028857793368
1827,topic 1,6.331473574541255e-4
1827,topic 2,6.331490481325156e-4
1827,topic 3,6.331489820353037e-4
1827,topic 4,6.33148204290671e-4
1827,topic 5,0.6202877933864984
1827,topic 6,0.1974249562806207
1827,topic 7,6.331478173221647e-4
1827,topic 8,6.331476968274005e-4
1827,topic 9,0.14959180934228872
1827,topic 10,0.028896551884529966
1828,topic 1,0.04255559249178885
1828,topic 2,4.3203428676580243e-4
1828,topic 3,4.32034899122461e-4
1828,topic 4,0.065812449207041
1828,topic 5,0.8886077148187139
1828,topic 6,4.320351434791434e-4
1828,topic 7,4.3203433570788557e-4
1828,topic 8,4.320355763654432e-4
1828,topic 9,4.3203502176224066e-4
1828,topic 10,4.3203421925318557e-4
1829,topic 1,7.629088757688442e-4
1829,topic 2,7.629079328688434e-4
1829,topic 3,0.6429925089823192
1829,topic 4,0.11939631368300882
1829,topic 5,0.03896891594766697
1829,topic 6,7.629101879518853e-4
1829,topic 7,0.04406435087378662
1829,topic 8,0.15076336735623178
1829,topic 9,7.629091198480095e-4
1829,topic 10,7.629070405490815e-4
1830,topic 1,4.571677443617682e-4
1830,topic 2,4.5716824971333094e-4
1830,topic 3,0.09934600866717697
1830,topic 4,0.8969966498411364
1830,topic 5,4.5716768746536146e-4
1830,topic 6,4.571679338599959e-4
1830,topic 7,4.571680274602962e-4
1830,topic 8,4.571674754327265e-4
1830,topic 9,4.571670605000843e-4
1830,topic 10,4.57167312893121e-4
1831,topic 1,0.16328745947296924
1831,topic 2,4.724370351607962e-4
1831,topic 3,4.724373950103766e-4
1831,topic 4,0.23760799601297772
1831,topic 5,4.72436086429442e-4
1831,topic 6,4.724370393467949e-4
1831,topic 7,0.27617526546227594
1831,topic 8,0.12975370144517082
1831,topic 9,4.7243643773339864e-4
1831,topic 10,0.19081339361292543
1832,topic 1,0.20266386737108485
1832,topic 2,0.058923903636756036
1832,topic 3,0.00039356958153997077
1832,topic 4,3.9356881925545835e-4
1832,topic 5,3.935689586720339e-4
1832,topic 6,3.9356857022262347e-4
1832,topic 7,0.11507541729195707
1832,topic 8,0.6209753978199601
1832,topic 9,3.9356863854317375e-4
1832,topic 10,3.9356931200874574e-4
1833,topic 1,5.958114807992841e-4
1833,topic 2,5.958121389056146e-4
1833,topic 3,0.06336771541854595
1833,topic 4,0.26826047382560125
1833,topic 5,0.4922573719747727
1833,topic 6,5.958120888556989e-4
1833,topic 7,5.958116245002117e-4
1833,topic 8,5.958129026145835e-4
1833,topic 9,5.958123661511799e-4
1833,topic 10,0.17253956617925345
1834,topic 1,4.192299751681199e-4
1834,topic 2,4.192297719165044e-4
1834,topic 3,0.17471574470914591
1834,topic 4,4.1922965302123373e-4
1834,topic 5,4.1922979588724524e-4
1834,topic 6,4.19230239864616e-4
1834,topic 7,4.1923015343968027e-4
1834,topic 8,4.192299011302121e-4
1834,topic 9,4.192297759868902e-4
1834,topic 10,0.8219304160244395
1835,topic 1,0.1292568180615024
1835,topic 2,4.095210254229512e-4
1835,topic 3,4.0952060504080795e-4
1835,topic 4,4.0952070854652345e-4
1835,topic 5,4.095199381589433e-4
1835,topic 6,4.0952199388499225e-4
1835,topic 7,4.0952055614774143e-4
1835,topic 8,0.8674670163119269
1835,topic 9,4.0952084814535166e-4
1835,topic 10,4.0951995122326596e-4
1836,topic 1,0.1400031320327447
1836,topic 2,0.07535659104838435
1836,topic 3,3.6701952731725085e-4
1836,topic 4,0.015254283182644724
1836,topic 5,3.670182892482633e-4
1836,topic 6,0.27648570995319705
1836,topic 7,0.3427506942397313
1836,topic 8,0.14868151377369218
1836,topic 9,3.6701874625483764e-4
1836,topic 10,3.6701920678540293e-4
1837,topic 1,0.3148979358884773
1837,topic 2,0.0012696242034680562
1837,topic 3,0.0012696226006334202
1837,topic 4,0.0012696223240115155
1837,topic 5,0.0012696230709785274
1837,topic 6,0.0012696203171469287
1837,topic 7,0.5250786508625394
1837,topic 8,0.15113604817421866
1837,topic 9,0.0012696278558570577
1837,topic 10,0.0012696247026691202
1838,topic 1,4.854083372404539e-4
1838,topic 2,4.8540606717305387e-4
1838,topic 3,0.24370490834331718
1838,topic 4,0.7079683404002213
1838,topic 5,4.8540689473553915e-4
1838,topic 6,4.854066495383265e-4
1838,topic 7,4.854061688488867e-4
1838,topic 8,4.854054047624688e-4
1838,topic 9,4.854054369178054e-4
1838,topic 10,0.044928906297245136
1839,topic 1,0.49583070612433633
1839,topic 2,0.22313652670175568
1839,topic 3,4.1923055381281997e-4
1839,topic 4,4.192302130646202e-4
1839,topic 5,0.04262819113814835
1839,topic 6,0.23588919307861445
1839,topic 7,4.192308043258377e-4
1839,topic 8,4.1923098059680903e-4
1839,topic 9,4.192300406169718e-4
1839,topic 10,4.192303647280891e-4
1840,topic 1,0.03225027306337797
1840,topic 2,0.13596582651273645
1840,topic 3,0.0138239597007479
1840,topic 4,3.119753604794413e-4
1840,topic 5,3.119760468077762e-4
1840,topic 6,3.119760399311485e-4
1840,topic 7,0.44960117969625035
1840,topic 8,0.3667988810759394
1840,topic 9,3.1197691356752837e-4
1840,topic 10,3.1197559016204503e-4
1841,topic 1,0.4799912910470461
1841,topic 2,8.252182392537138e-4
1841,topic 3,8.252169128255084e-4
1841,topic 4,8.252179010332454e-4
1841,topic 5,0.09064529112801599
1841,topic 6,8.25215306043861e-4
1841,topic 7,0.4235868955158353
1841,topic 8,8.25215487706486e-4
1841,topic 9,8.252203368719101e-4
1841,topic 10,8.252181253678498e-4
1842,topic 1,5.026553454633274e-4
1842,topic 2,5.026555408947053e-4
1842,topic 3,5.02654963017936e-4
1842,topic 4,5.026553173321897e-4
1842,topic 5,5.026551281192977e-4
1842,topic 6,5.026548464811184e-4
1842,topic 7,0.24838961974935608
1842,topic 8,5.026561397070979e-4
1842,topic 9,0.7475891385156579
1842,topic 10,5.026544539703038e-4
1843,topic 1,2.4163111713786922e-4
1843,topic 2,2.4163110448977167e-4
1843,topic 3,2.4163130525174523e-4
1843,topic 4,2.4163112372676038e-4
1843,topic 5,2.4163132919582378e-4
1843,topic 6,2.416311113364479e-4
1843,topic 7,2.4163115491629438e-4
1843,topic 8,2.4163061159223904e-4
1843,topic 9,0.9978253198685427
1843,topic 10,2.416312738104183e-4
1844,topic 1,4.048337615049194e-4
1844,topic 2,4.048327586947168e-4
1844,topic 3,0.7131624880185863
1844,topic 4,4.048320639839769e-4
1844,topic 5,0.2287575739090197
1844,topic 6,4.0483193863098275e-4
1844,topic 7,4.048331802935551e-4
1844,topic 8,0.013421207622617351
1844,topic 9,4.0483217084075e-4
1844,topic 10,0.04222973457582777
1845,topic 1,0.17048338817275177
1845,topic 2,3.3888228570567856e-4
1845,topic 3,3.388822169306738e-4
1845,topic 4,3.388834588415101e-4
1845,topic 5,0.04858731206882027
1845,topic 6,3.388822919252901e-4
1845,topic 7,0.43710464843565783
1845,topic 8,3.388816485191183e-4
1845,topic 9,0.3417913571464248
1845,topic 10,3.388822744230861e-4
1846,topic 1,5.81125354978177e-4
1846,topic 2,0.05237746359735569
1846,topic 3,5.811247636201824e-4
1846,topic 4,5.811253632705411e-4
1846,topic 5,5.811254092297085e-4
1846,topic 6,5.811242249508464e-4
1846,topic 7,0.2986500295097186
1846,topic 8,5.811250858748997e-4
1846,topic 9,0.6449046309815665
1846,topic 10,5.811257094349072e-4
1847,topic 1,0.22777275867097385
1847,topic 2,3.133574536074907e-4
1847,topic 3,3.133583621799966e-4
1847,topic 4,0.36210848374647536
1847,topic 5,3.1335828785282883e-4
1847,topic 6,0.24539090107392725
1847,topic 7,3.133575239694671e-4
1847,topic 8,3.1335753099486207e-4
1847,topic 9,3.1335747075504026e-4
1847,topic 10,0.16284770987926386
1848,topic 1,3.767954348305225e-4
1848,topic 2,3.767940067056708e-4
1848,topic 3,0.7417319698894999
1848,topic 4,3.7679427329155026e-4
1848,topic 5,3.7679507848350764e-4
1848,topic 6,3.767943279862132e-4
1848,topic 7,0.2552536735899359
1848,topic 8,3.767946704110768e-4
1848,topic 9,3.7679449218047385e-4
1848,topic 10,3.7679423667520836e-4
1849,topic 1,5.626336872819797e-4
1849,topic 2,5.62634621386279e-4
1849,topic 3,5.626347325907915e-4
1849,topic 4,0.3832627916477902
1849,topic 5,5.626332089651499e-4
1849,topic 6,0.2705117468155866
1849,topic 7,5.62634009830199e-4
1849,topic 8,0.18723746799901536
1849,topic 9,5.62633391104295e-4
1849,topic 10,0.15561218988644906
1850,topic 1,3.728232419669172e-4
1850,topic 2,0.19529815264576933
1850,topic 3,0.2912976364653604
1850,topic 4,3.7282269776966293e-4
1850,topic 5,3.7282235993587703e-4
1850,topic 6,3.7282415574581675e-4
1850,topic 7,0.47923700906535205
1850,topic 8,3.728230482986973e-4
1850,topic 9,3.728237076613154e-4
1850,topic 10,0.031930262612139965
1851,topic 1,0.9779129403446585
1851,topic 2,3.892369695642237e-4
1851,topic 3,3.8923752574615496e-4
1851,topic 4,3.892361886448045e-4
1851,topic 5,3.892371131341367e-4
1851,topic 6,0.018973163543771546
1851,topic 7,3.892368100975647e-4
1851,topic 8,3.892377390220714e-4
1851,topic 9,3.892368292925442e-4
1851,topic 10,3.8923693606848997e-4
1852,topic 1,0.5587983575704348
1852,topic 2,0.07803163977749873
1852,topic 3,4.4285544947873096e-4
1852,topic 4,0.042846488592202095
1852,topic 5,4.4285505484730094e-4
1852,topic 6,4.4285624310325507e-4
1852,topic 7,4.428551183748032e-4
1852,topic 8,4.428569510996519e-4
1852,topic 9,4.428554277574831e-4
1852,topic 10,0.3176663798152031
1853,topic 1,0.57711186157530725
1853,topic 2,7.467984947878391e-4
1853,topic 3,7.467976353660274e-4
1853,topic 4,7.467975365654723e-4
1853,topic 5,0.11294759419264946
1853,topic 6,7.467984443460535e-4
1853,topic 7,0.23051415855702587
1853,topic 8,7.468006680015841e-4
1853,topic 9,0.05680720741418598
1853,topic 10,0.018885185481764568
1854,topic 1,6.446911448593404e-4
1854,topic 2,0.6368663054320042
1854,topic 3,6.44690108137696e-4
1854,topic 4,6.446904793731481e-4
1854,topic 5,0.09853317634211928
1854,topic 6,6.446913563306038e-4
1854,topic 7,6.446889670504486e-4
1854,topic 8,0.09932135721618657
1854,topic 9,6.446898416699422e-4
1854,topic 10,0.16141101911226868
1855,topic 1,0.5933782473930768
1855,topic 2,7.46799208247098e-4
1855,topic 3,7.467990127272575e-4
1855,topic 4,7.467978127255308e-4
1855,topic 5,0.1213631316900796
1855,topic 6,7.467973031297985e-4
1855,topic 7,0.20799835883495854
1855,topic 8,0.04134983422712325
1855,topic 9,7.468003836299651e-4
1855,topic 10,0.032176434134302205
1856,topic 1,8.551518379322742e-4
1856,topic 2,0.18391967943820264
1856,topic 3,8.55150706676968e-4
1856,topic 4,8.551493013114686e-4
1856,topic 5,8.551515790968164e-4
1856,topic 6,8.551502240792283e-4
1856,topic 7,8.551521012089393e-4
1856,topic 8,0.8092391133660001
1856,topic 9,8.551510273152587e-4
1856,topic 10,8.551504181764088e-4
1857,topic 1,5.581922831549758e-4
1857,topic 2,0.07664708713641905
1857,topic 3,0.04358957988236429
1857,topic 4,5.581959215822609e-4
1857,topic 5,5.581933648367742e-4
1857,topic 6,5.581937712010337e-4
1857,topic 7,5.581929636008571e-4
1857,topic 8,5.58194305154046e-4
1857,topic 9,0.8463214393057524
1857,topic 10,0.030092731065934273
1858,topic 1,0.2695786291424558
1858,topic 2,0.0785081979412016
1858,topic 3,6.954001027806474e-4
1858,topic 4,6.953992560341279e-4
1858,topic 5,0.1089309723309563
1858,topic 6,6.95399726409904e-4
1858,topic 7,0.4095294169528276
1858,topic 8,0.10224920502862547
1858,topic 9,6.954009134063121e-4
1858,topic 10,0.028421978605302288
1859,topic 1,0.7184123482393729
1859,topic 2,0.09445300277379126
1859,topic 3,3.7282353827050173e-4
1859,topic 4,3.728231358130846e-4
1859,topic 5,3.7282257219164707e-4
1859,topic 6,0.18452488819314794
1859,topic 7,3.7282279348460493e-4
1859,topic 8,3.7282310620132247e-4
1859,topic 9,3.728232516501154e-4
1859,topic 10,3.7282239607656253e-4
1860,topic 1,0.7389015373240226
1860,topic 2,4.820981931480141e-4
1860,topic 3,4.820979029032146e-4
1860,topic 4,4.82097966026934e-4
1860,topic 5,0.03593308609822816
1860,topic 6,4.82097002263701e-4
1860,topic 7,0.22179069289398756
1860,topic 8,4.82097769528866e-4
1860,topic 9,4.8209783046638014e-4
1860,topic 10,4.8209701942460175e-4
1861,topic 1,0.6265533611305869
1861,topic 2,0.08861034479513911
1861,topic 3,4.373776012892409e-4
1861,topic 4,0.038406732181209165
1861,topic 5,4.3737771249183937e-4
1861,topic 6,4.373774415957506e-4
1861,topic 7,4.3737840107186386e-4
1861,topic 8,4.373774433387971e-4
1861,topic 9,4.3737794083045784e-4
1861,topic 10,0.2438052953524469
1862,topic 1,3.5415391146193664e-4
1862,topic 2,3.541547719250592e-4
1862,topic 3,0.23087765539306945
1862,topic 4,3.541544035115253e-4
1862,topic 5,3.541536954080855e-4
1862,topic 6,0.13814358926961406
1862,topic 7,3.541543176344582e-4
1862,topic 8,3.541550958112875e-4
1862,topic 9,3.541546044072804e-4
1862,topic 10,0.6284996745371569
1863,topic 1,8.157004818104567e-4
1863,topic 2,0.8546660361752306
1863,topic 3,8.157030561485531e-4
1863,topic 4,0.13880834967892788
1863,topic 5,8.15700060859991e-4
1863,topic 6,8.157040188211577e-4
1863,topic 7,8.15702237140415e-4
1863,topic 8,8.157016234805959e-4
1863,topic 9,8.157010516575969e-4
1863,topic 10,8.157016159227713e-4
1864,topic 1,0.0010293985006978362
1864,topic 2,0.0010294013941288757
1864,topic 3,0.0010293991538204194
1864,topic 4,0.0010293981133993374
1864,topic 5,0.5090960654600286
1864,topic 6,0.0010293998526184514
1864,topic 7,0.0010293992654505212
1864,topic 8,0.0010294013947711807
1864,topic 9,0.4826687385439942
1864,topic 10,0.0010293983210905295
1865,topic 1,6.819884334561792e-4
1865,topic 2,6.819892142856453e-4
1865,topic 3,6.819899788571269e-4
1865,topic 4,6.819899685625381e-4
1865,topic 5,6.819896145099028e-4
1865,topic 6,6.819901089024069e-4
1865,topic 7,0.5313700664098453
1865,topic 8,0.46317401652332013
1865,topic 9,6.81988833503236e-4
1865,topic 10,6.819909147575339e-4
1866,topic 1,3.506420481289536e-4
1866,topic 2,3.506426747423703e-4
1866,topic 3,3.506429008639329e-4
1866,topic 4,3.506434644155741e-4
1866,topic 5,3.506427840625091e-4
1866,topic 6,3.506444116161394e-4
1866,topic 7,3.506420597035439e-4
1866,topic 8,0.34011864142157794
1866,topic 9,0.19675081071948589
1866,topic 10,0.46067604751540314
1867,topic 1,0.16947800079153166
1867,topic 2,0.7840524396454601
1867,topic 3,0.042434833303850124
1867,topic 4,5.76388884020659e-4
1867,topic 5,5.763889785819831e-4
1867,topic 6,5.763897015605536e-4
1867,topic 7,5.763893860032856e-4
1867,topic 8,5.763905221935901e-4
1867,topic 9,5.763900209102419e-4
1867,topic 10,5.763887658877863e-4
1868,topic 1,4.167601752030298e-4
1868,topic 2,0.11328008425509774
1868,topic 3,4.1676053869498376e-4
1868,topic 4,0.016239696777313416
1868,topic 5,4.1676039597149075e-4
1868,topic 6,4.1675918948590353e-4
1868,topic 7,0.20337868582107146
1868,topic 8,4.16759236102858e-4
1868,topic 9,0.07772272604161254
1868,topic 10,0.5872950075694466
1869,topic 1,0.26223725157865396
1869,topic 2,1.5520298894709903e-4
1869,topic 3,1.5520322980627955e-4
1869,topic 4,0.2130886859774923
1869,topic 5,0.012328380237398885
1869,topic 6,0.0067912070298926245
1869,topic 7,1.552032434935482e-4
1869,topic 8,0.12903053984933266
1869,topic 9,1.5520315168288018e-4
1869,topic 10,0.37590312271329973
1870,topic 1,8.873391846544162e-4
1870,topic 2,8.873356402850225e-4
1870,topic 3,0.32769250879620787
1870,topic 4,0.36754877952549275
1870,topic 5,8.873376647813932e-4
1870,topic 6,8.873389378623067e-4
1870,topic 7,8.873369309500461e-4
1870,topic 8,8.873375380571325e-4
1870,topic 9,8.873386671869026e-4
1870,topic 10,0.29854734711452224
1871,topic 1,0.4292565170787456
1871,topic 2,0.10939465396428205
1871,topic 3,6.886274799656842e-4
1871,topic 4,6.886282942497818e-4
1871,topic 5,6.886282392894272e-4
1871,topic 6,6.886283416738242e-4
1871,topic 7,6.886309418239282e-4
1871,topic 8,6.886273795223538e-4
1871,topic 9,6.886332512162332e-4
1871,topic 10,0.4565284250292311
1872,topic 1,0.009682549608939824
1872,topic 2,4.5716785442150547e-4
1872,topic 3,0.031217155244831558
1872,topic 4,4.5716697183027647e-4
1872,topic 5,4.571679305905788e-4
1872,topic 6,4.5716840395160197e-4
1872,topic 7,4.571675168351625e-4
1872,topic 8,4.5716782676585594e-4
1872,topic 9,0.08549101192538025
1872,topic 10,0.8708662767164534
1873,topic 1,5.411103573079519e-4
1873,topic 2,5.411114942217561e-4
1873,topic 3,0.15151061328369642
1873,topic 4,5.411100350586511e-4
1873,topic 5,5.411108908807149e-4
1873,topic 6,0.706866756188761
1873,topic 7,5.411107618762607e-4
1873,topic 8,5.411125853578006e-4
1873,topic 9,0.13783485408706167
1873,topic 10,5.411103157777728e-4
1874,topic 1,0.09526535149899691
1874,topic 2,4.51333032919149e-4
1874,topic 3,0.07489477480824232
1874,topic 4,0.3477403456213729
1874,topic 5,4.513335177373186e-4
1874,topic 6,0.4793915273099385
1874,topic 7,4.513334714475217e-4
1874,topic 8,4.513349183562779e-4
1874,topic 9,4.5133303788244175e-4
1874,topic 10,4.5133278310670273e-4
1875,topic 1,0.2971653743530241
1875,topic 2,5.136056143878144e-4
1875,topic 3,5.136046894535127e-4
1875,topic 4,0.2879064581778651
1875,topic 5,0.11529808059645703
1875,topic 6,5.13605405276469e-4
1875,topic 7,0.08571943061812988
1875,topic 8,5.136054145499386e-4
1875,topic 9,5.136068387503551e-4
1875,topic 10,0.21134262829210576
1876,topic 1,0.0011461723187861344
1876,topic 2,0.0011461745819624305
1876,topic 3,0.445082941811343
1876,topic 4,0.0011461742081814385
1876,topic 5,0.0011461736621156706
1876,topic 6,0.0011461740936808402
1876,topic 7,0.001146171369171508
1876,topic 8,0.1544066085909884
1876,topic 9,0.39248723829031334
1876,topic 10,0.0011461710734573002
1877,topic 1,0.785170502570806
1877,topic 2,5.717305690729296e-4
1877,topic 3,5.717304351245108e-4
1877,topic 4,5.717299902193338e-4
1877,topic 5,5.717326062619985e-4
1877,topic 6,5.717298354336505e-4
1877,topic 7,0.04022445370803247
1877,topic 8,0.17060292781650943
1877,topic 9,5.717301994454894e-4
1877,topic 10,5.71732269094272e-4
1878,topic 1,4.693029679323116e-4
1878,topic 2,0.6486912216815842
1878,topic 3,0.011723421468648111
1878,topic 4,4.6930178239402726e-4
1878,topic 5,0.28244070467553745
1878,topic 6,4.6930261770831267e-4
1878,topic 7,4.693010594343771e-4
1878,topic 8,0.05432884023302163
1878,topic 9,4.6930190451821574e-4
1878,topic 10,4.6930160922141614e-4
1879,topic 1,0.0012472300900127162
1879,topic 2,0.0012472343138290576
1879,topic 3,0.0012472303852206989
1879,topic 4,0.0012472298558486496
1879,topic 5,0.0012472349277670603
1879,topic 6,0.001247229625746414
1879,topic 7,0.0012472296640636225
1879,topic 8,0.0012472291464057591
1879,topic 9,0.9887749191331606
1879,topic 10,0.001247232857945425
1880,topic 1,0.046085594341633035
1880,topic 2,4.921626308049383e-4
1880,topic 3,0.26150864916007494
1880,topic 4,4.921627568323192e-4
1880,topic 5,4.92162321616042e-4
1880,topic 6,4.921620497463971e-4
1880,topic 7,0.027616023481403445
1880,topic 8,4.921616243640095e-4
1880,topic 9,0.5876179268734233
1880,topic 10,0.07471099476010153
1881,topic 1,6.220121331850349e-4
1881,topic 2,6.220123763621833e-4
1881,topic 3,0.033227977903989146
1881,topic 4,6.220111703328761e-4
1881,topic 5,0.19755207979194347
1881,topic 6,6.220101434017709e-4
1881,topic 7,0.7648658628477888
1881,topic 8,6.220112266746571e-4
1881,topic 9,6.220107311377986e-4
1881,topic 10,6.220116751841785e-4
1882,topic 1,3.4719998941981774e-4
1882,topic 2,3.4720063420754237e-4
1882,topic 3,3.4719990998009775e-4
1882,topic 4,3.47199907758576e-4
1882,topic 5,3.471999881296344e-4
1882,topic 6,3.472004200084186e-4
1882,topic 7,0.5771820476783894
1882,topic 8,0.015662969832466886
1882,topic 9,0.00034720024248506727
1882,topic 10,0.4047245813971545
1883,topic 1,4.268197866824754e-4
1883,topic 2,4.268208398719779e-4
1883,topic 3,4.268201093820726e-4
1883,topic 4,4.2681962890301424e-4
1883,topic 5,4.268192909935484e-4
1883,topic 6,4.2682027606698666e-4
1883,topic 7,0.5373315784375254
1883,topic 8,0.315761398054942
1883,topic 9,4.268199130237e-4
1883,topic 10,0.14391928366260875
1884,topic 1,3.5773661304403225e-4
1884,topic 2,3.577372737644002e-4
1884,topic 3,3.5773686323858456e-4
1884,topic 4,3.577364417323915e-4
1884,topic 5,3.577361892999819e-4
1884,topic 6,0.12559203163043328
1884,topic 7,0.5771172000132793
1884,topic 8,0.04894151922002806
1884,topic 9,3.5773764316955067e-4
1884,topic 10,0.2462028281120104
1885,topic 1,0.49584564978307755
1885,topic 2,4.662079960433972e-4
1885,topic 3,4.6620758356334793e-4
1885,topic 4,0.13600498055142443
1885,topic 5,4.6620893580349174e-4
1885,topic 6,0.19323964253619139
1885,topic 7,0.01141314371974949
1885,topic 8,4.662075900209966e-4
1885,topic 9,0.16116554251779805
1885,topic 10,4.6620878632794153e-4
1886,topic 1,0.3666311360346398
1886,topic 2,3.613934523068848e-4
1886,topic 3,3.6139300079868095e-4
1886,topic 4,3.613924949200256e-4
1886,topic 5,3.6139261883551103e-4
1886,topic 6,0.6099987549308609
1886,topic 7,3.6139248855425205e-4
1886,topic 8,0.020840357461798173
1886,topic 9,3.61393702202233e-4
1886,topic 10,3.6139381508359746e-4
1887,topic 1,0.5994107830401505
1887,topic 2,6.506205732693706e-4
1887,topic 3,6.50619832695088e-4
1887,topic 4,0.35303777002335335
1887,topic 5,6.506211908586846e-4
1887,topic 6,6.506206637780891e-4
1887,topic 7,6.506199449218777e-4
1887,topic 8,0.04299710382634559
1887,topic 9,6.5062075386996e-4
1887,topic 10,6.506201507574316e-4
1888,topic 1,0.2524390002308781
1888,topic 2,5.452834374318814e-4
1888,topic 3,5.452828512977745e-4
1888,topic 4,0.4218937745629148
1888,topic 5,5.452829764930299e-4
1888,topic 6,0.07716298834455597
1888,topic 7,5.452836902147382e-4
1888,topic 8,5.452824787053451e-4
1888,topic 9,5.452837868268283e-4
1888,topic 10,0.2452325376406816
1889,topic 1,0.5863887139833318
1889,topic 2,0.08343289249389851
1889,topic 3,6.62816763664458e-4
1889,topic 4,6.628149576317888e-4
1889,topic 5,6.628163008567462e-4
1889,topic 6,0.3255386861748217
1889,topic 7,6.628146814005612e-4
1889,topic 8,6.628151316316027e-4
1889,topic 9,6.628153202025282e-4
1889,topic 10,6.628141925604079e-4
1890,topic 1,0.12287046354430183
1890,topic 2,4.631551148539156e-4
1890,topic 3,0.4369607881170214
1890,topic 4,4.631557077128897e-4
1890,topic 5,4.631542753748202e-4
1890,topic 6,4.631556768617188e-4
1890,topic 7,0.3782515069031587
1890,topic 8,0.05913831158632834
1890,topic 9,4.631543947549831e-4
1890,topic 10,4.6315467963140987e-4
1891,topic 1,5.62634839653673e-4
1891,topic 2,0.6256523636620621
1891,topic 3,5.626346404102501e-4
1891,topic 4,0.08680342271491098
1891,topic 5,5.626330024861549e-4
