doc_id,topic,prob
27,topic 4,2.8243280817606323e-4
27,topic 5,2.824328081759408e-4
27,topic 6,2.824328081762413e-4
27,topic 7,2.8243280817581213e-4
27,topic 8,0.44274960722585893
27,topic 9,0.20400576143057164
27,topic 10,2.824328081761039e-4
27,topic 11,2.824328081760548e-4
27,topic 12,2.824328081759358e-4
27,topic 13,2.824328081758715e-4
27,topic 14,2.8243280817644064e-4
29,topic 1,2.824328081760244e-4
29,topic 2,2.824328081758268e-4
29,topic 3,2.824328081761766e-4
29,topic 4,2.8243280817594516e-4
29,topic 5,2.824328081758412e-4
29,topic 6,2.824328081761175e-4
29,topic 7,0.47634427180271954
29,topic 8,2.8243280817613566e-4
29,topic 9,2.8243280817607445e-4
29,topic 10,2.8243280817605683e-4
29,topic 11,2.824328081763198e-4
29,topic 12,2.824328081757889e-4
29,topic 13,2.824328081759761e-4
29,topic 14,0.5202665344991682
30,topic 1,2.3551588077378756e-4
30,topic 2,2.355158807736643e-4
30,topic 3,2.355158807738256e-4
30,topic 4,2.35515880773711e-4
30,topic 5,2.3551588077390173e-4
30,topic 6,2.355158807738743e-4
30,topic 7,2.3551588077392395e-4
30,topic 8,2.355158807740306e-4
30,topic 9,0.5586034264548335
30,topic 10,0.19263082254724953
30,topic 11,0.24617507630940447
30,topic 12,2.355158807738572e-4
30,topic 13,2.355158807739057e-4
30,topic 14,2.3551588077395314e-4
41,topic 1,2.3072495976812684e-4
41,topic 2,2.3072495976809876e-4
41,topic 3,0.4735473332562871
41,topic 4,2.3072495976804e-4
41,topic 5,2.3072495976805254e-4
41,topic 6,2.307249597680583e-4
41,topic 7,2.3072495976797006e-4
41,topic 8,2.3072495976816067e-4
41,topic 9,2.307249597680853e-4
41,topic 10,2.3072495976810887e-4
41,topic 11,2.3072495976787257e-4
41,topic 12,2.3072495976801918e-4
41,topic 13,2.3072495976796117e-4
41,topic 14,0.5236839672264963
42,topic 1,2.0317182390996736e-4
42,topic 2,2.031718239100443e-4
42,topic 3,2.031718239099416e-4
42,topic 4,0.689366037873488
42,topic 5,2.0317182390989968e-4
42,topic 6,2.0317182391001604e-4
42,topic 7,0.05759814973904404
42,topic 8,2.0317182390997641e-4
42,topic 9,0.020271852518814377
42,topic 10,2.031718239100451e-4
42,topic 11,2.031718239102269e-4
42,topic 12,0.23073224162955305
42,topic 13,2.0317182391010375e-4
42,topic 14,2.0317182391022884e-4
44,topic 1,3.3204220116703957e-4
44,topic 2,3.320422011672903e-4
44,topic 3,3.320422011677869e-4
44,topic 4,0.1245952290816087
44,topic 5,3.3204220116699507e-4
44,topic 6,3.3204220116749234e-4
44,topic 7,3.3204220116779716e-4
44,topic 8,3.3204220116715694e-4
44,topic 9,3.320422011675033e-4
44,topic 10,0.02911776604752655
44,topic 11,3.32042201167445e-4
44,topic 12,0.16526790189115154
44,topic 13,3.320422011675691e-4
44,topic 14,0.6776986809680391
48,topic 1,0.16035547020500535
48,topic 2,2.896453090338178e-4
48,topic 3,2.8964530903377795e-4
48,topic 4,2.8964530903399967e-4
48,topic 5,2.896453090334747e-4
48,topic 6,2.8964530903424226e-4
48,topic 7,2.8964530903363933e-4
48,topic 8,2.896453090340263e-4
48,topic 9,0.10884941835154027
48,topic 10,2.8964530903390816e-4
48,topic 11,2.8964530903362307e-4
48,topic 12,2.8964530903383443e-4
48,topic 13,2.896453090335401e-4
48,topic 14,0.7276090130440824
57,topic 1,5.196757139737536e-4
57,topic 2,5.196757139731319e-4
57,topic 3,5.196757139739672e-4
57,topic 4,5.196757139738288e-4
57,topic 5,5.196757139731742e-4
57,topic 6,0.9405679906123365
57,topic 7,5.196757139733141e-4
57,topic 8,5.19675713973326e-4
57,topic 9,5.196757139736307e-4
57,topic 10,0.05319590081998203
57,topic 11,5.196757139729435e-4
57,topic 12,5.196757139735406e-4
57,topic 13,5.196757139731069e-4
57,topic 14,5.196757139736599e-4
61,topic 1,0.4169509938404961
61,topic 2,2.47507840969007e-4
61,topic 3,0.10442911702707368
61,topic 4,2.475078409692158e-4
61,topic 5,2.4750784096898634e-4
61,topic 6,2.475078409694287e-4
61,topic 7,2.475078409692978e-4
61,topic 8,2.47507840969194e-4
61,topic 9,2.475078409692968e-4
61,topic 10,2.47507840969125e-4
61,topic 11,0.47589730288176924
61,topic 12,0.00024750784096894336
61,topic 13,2.475078409690192e-4
61,topic 14,2.4750784096940837e-4
64,topic 1,2.847967300671143e-4
64,topic 2,2.847967300671444e-4
64,topic 3,2.847967300672314e-4
64,topic 4,2.8479673006712e-4
64,topic 5,0.15211809521212455
64,topic 6,0.2608518633993036
64,topic 7,2.8479673006700894e-4
64,topic 8,2.847967300671267e-4
64,topic 9,2.8479673006678744e-4
64,topic 10,2.847967300669968e-4
64,topic 11,2.847967300668531e-4
64,topic 12,0.5838972773578344
64,topic 13,2.847967300669337e-4
64,topic 14,2.847967300671992e-4
65,topic 1,1.8247073111472514e-4
65,topic 2,1.8247073111464382e-4
65,topic 3,1.8247073111464225e-4
65,topic 4,1.8247073111466927e-4
65,topic 5,1.8247073111495932e-4
65,topic 6,1.8247073111463471e-4
65,topic 7,1.8247073111463452e-4
65,topic 8,1.8247073111488844e-4
65,topic 9,1.8247073111465396e-4
65,topic 10,1.824707311148951e-4
65,topic 11,1.8247073111481168e-4
65,topic 12,0.6428720219125443
65,topic 13,0.35493832931407876
65,topic 14,1.824707311146929e-4
66,topic 1,3.455293838802136e-4
66,topic 2,3.455293838797356e-4
66,topic 3,3.4552938387970305e-4
66,topic 4,3.455293838798581e-4
66,topic 5,3.4552938387964483e-4
66,topic 6,0.49289754554755594
66,topic 7,3.4552938387977434e-4
66,topic 8,0.5029561018458859
66,topic 9,3.4552938387972544e-4
66,topic 10,3.45529383880045e-4
66,topic 11,3.4552938387978274e-4
66,topic 12,3.455293838800849e-4
66,topic 13,3.455293838796495e-4
66,topic 14,3.455293838799169e-4
71,topic 1,0.247995542531783
71,topic 2,0.00021471011448867671
71,topic 3,0.24405970231589055
71,topic 4,2.1471011448872344e-4
71,topic 5,0.24190252949745608
71,topic 6,2.1471011448875011e-4
71,topic 7,2.1471011448842662e-4
71,topic 8,2.1471011448884861e-4
71,topic 9,2.1471011448872244e-4
71,topic 10,0.26389512450998365
71,topic 11,2.1471011448870935e-4
71,topic 12,2.147101144886385e-4
71,topic 13,2.147101144886226e-4
71,topic 14,2.1471011448861502e-4
72,topic 1,0.12332577983824426
72,topic 2,1.972819787366486e-4
72,topic 3,0.18508397643164978
72,topic 4,1.972819787367396e-4
72,topic 5,1.9728197873679286e-4
72,topic 6,0.16342126851410585
72,topic 7,1.9728197873662272e-4
72,topic 8,1.9728197873667672e-4
72,topic 9,1.9728197873667794e-4
72,topic 10,1.9728197873665113e-4
72,topic 11,0.27453488874175924
72,topic 12,1.9728197873667748e-4
72,topic 13,0.25185854866561064
72,topic 14,1.9728197873670897e-4
74,topic 1,0.6655243859225483
74,topic 2,0.08601951056542435
74,topic 3,0.09586896733559998
74,topic 4,2.778207706618146e-4
74,topic 5,2.7782077066171605e-4
74,topic 6,2.778207706620723e-4
74,topic 7,2.778207706619757e-4
74,topic 8,2.778207706619074e-4
74,topic 9,0.11706779770216222
74,topic 10,2.778207706620233e-4
74,topic 11,2.778207706616743e-4
74,topic 12,2.7782077066194465e-4
74,topic 13,2.778207706617248e-4
74,topic 14,0.033018951538308396
76,topic 1,3.025211382937673e-4
76,topic 2,3.0252113829366535e-4
76,topic 3,3.0252113829437724e-4
76,topic 4,3.02521138294416e-4
76,topic 5,3.025211382937843e-4
76,topic 6,0.9960672252021784
76,topic 7,3.025211382938634e-4
76,topic 8,3.025211382939518e-4
76,topic 9,3.025211382939066e-4
76,topic 10,3.0252113829384186e-4
76,topic 11,3.0252113829389943e-4
76,topic 12,3.0252113829367576e-4
76,topic 13,3.0252113829397137e-4
76,topic 14,3.025211382945672e-4
89,topic 1,0.056056354106831845
89,topic 2,0.05327170818162512
89,topic 3,2.174544280681343e-4
89,topic 4,0.5182720607658207
89,topic 5,2.174544280679305e-4
89,topic 6,2.1745442806790158e-4
89,topic 7,2.1745442806796078e-4
89,topic 8,2.1745442806799694e-4
89,topic 9,2.1745442806790904e-4
89,topic 10,0.08869544158629968
89,topic 11,0.15861499744762628
89,topic 12,2.174544280676938e-4
89,topic 13,2.1745442806795804e-4
89,topic 14,0.12334980248725301
91,topic 1,2.8010780614875634e-4
91,topic 2,2.8010780614864733e-4
91,topic 3,0.035144312254191616
91,topic 4,2.801078061489508e-4
91,topic 5,2.8010780614856845e-4
91,topic 6,0.9614943940720226
91,topic 7,2.8010780614902084e-4
91,topic 8,2.801078061489498e-4
91,topic 9,2.8010780614878063e-4
91,topic 10,2.8010780614874285e-4
91,topic 11,2.801078061491492e-4
91,topic 12,2.801078061486194e-4
91,topic 13,2.801078061486338e-4
91,topic 14,2.8010780614898115e-4
97,topic 1,1.5503482032790415e-4
97,topic 2,0.6336022730660991
97,topic 3,1.5503482032783622e-4
97,topic 4,1.550348203279631e-4
97,topic 5,1.5503482032782934e-4
97,topic 6,1.5503482032792632e-4
97,topic 7,1.5503482032779703e-4
97,topic 8,0.245222993292613
97,topic 9,1.5503482032790843e-4
97,topic 10,1.5503482032799547e-4
97,topic 11,1.5503482032791713e-4
97,topic 12,1.5503482032791721e-4
97,topic 13,1.550348203278058e-4
97,topic 14,0.11946935061768112
101,topic 1,3.386515601396927e-4
101,topic 2,3.386515601398116e-4
101,topic 3,0.03429671635069332
101,topic 4,3.3865156014028906e-4
101,topic 5,3.386515601400613e-4
101,topic 6,0.9616394649276271
101,topic 7,3.3865156013991767e-4
101,topic 8,3.386515601400493e-4
101,topic 9,3.3865156013982133e-4
101,topic 10,3.3865156014019213e-4
101,topic 11,3.3865156013987126e-4
101,topic 12,3.3865156013990357e-4
101,topic 13,3.3865156013995426e-4
101,topic 14,3.3865156014010794e-4
108,topic 1,0.6901700640156873
108,topic 2,0.09008965619129651
108,topic 3,0.18528406923563367
108,topic 4,2.511617304208184e-4
108,topic 5,2.511617304210489e-4
108,topic 6,2.5116173042082985e-4
108,topic 7,2.511617304209649e-4
108,topic 8,2.511617304211491e-4
108,topic 9,2.511617304209662e-4
108,topic 10,0.03194459325317299
108,topic 11,2.511617304207452e-4
108,topic 12,2.5116173042087723e-4
108,topic 13,2.5116173042117907e-4
108,topic 14,2.511617304211331e-4
123,topic 1,2.0196588729659765e-4
123,topic 2,0.6283653391330883
123,topic 3,2.0196588729672705e-4
123,topic 4,2.0196588729676955e-4
123,topic 5,2.0196588729657087e-4
123,topic 6,2.0196588729683122e-4
123,topic 7,2.019658872968011e-4
123,topic 8,2.0196588729681257e-4
123,topic 9,2.0196588729657944e-4
123,topic 10,2.0196588729658475e-4
123,topic 11,2.0196588729703087e-4
123,topic 12,0.34015305486168773
123,topic 13,2.0196588729658928e-4
123,topic 14,0.02925998124496005
124,topic 1,0.120292606864003
124,topic 2,2.2763785029822667e-4
124,topic 3,2.2763785029863452e-4
124,topic 4,2.2763785029847452e-4
124,topic 5,2.276378502980746e-4
124,topic 6,2.276378502984093e-4
124,topic 7,2.2763785029830224e-4
124,topic 8,2.2763785029859075e-4
124,topic 9,2.2763785029816883e-4
124,topic 10,2.2763785029848181e-4
124,topic 11,2.276378502985224e-4
124,topic 12,0.8167183719060318
124,topic 13,2.27637850298261e-4
124,topic 14,0.060485004876683054
129,topic 1,1.9728197873647186e-4
129,topic 2,0.5009034651268744
129,topic 3,1.9728197873664536e-4
129,topic 4,1.972819787366733e-4
129,topic 5,1.9728197873660857e-4
129,topic 6,1.9728197873657518e-4
129,topic 7,1.9728197873665902e-4
129,topic 8,1.972819787366502e-4
129,topic 9,1.9728197873649972e-4
129,topic 10,1.9728197873661066e-4
129,topic 11,1.9728197873664687e-4
129,topic 12,1.9728197873665072e-4
129,topic 13,0.49672915112828625
129,topic 14,1.9728197873667048e-4
137,topic 1,2.530294320033008e-4
137,topic 2,2.5302943200346126e-4
137,topic 3,2.5302943200367095e-4
137,topic 4,2.5302943200376527e-4
137,topic 5,2.530294320034408e-4
137,topic 6,0.996710617383954
137,topic 7,2.530294320036271e-4
137,topic 8,2.530294320037022e-4
137,topic 9,2.530294320035889e-4
137,topic 10,2.530294320036022e-4
137,topic 11,2.530294320034871e-4
137,topic 12,2.530294320033828e-4
137,topic 13,2.5302943200341535e-4
137,topic 14,2.530294320035557e-4
149,topic 1,0.08191976503162213
149,topic 2,1.403290539185387e-4
149,topic 3,0.4447775518032324
149,topic 4,1.4032905391866724e-4
149,topic 5,1.4032905391851092e-4
149,topic 6,1.403290539184835e-4
149,topic 7,1.4032905391862298e-4
149,topic 8,0.0906341860399144
149,topic 9,1.4032905391834965e-4
149,topic 10,0.3038972730263731
149,topic 11,1.403290539184462e-4
149,topic 12,1.403290539184773e-4
149,topic 13,1.40329053918526e-4
149,topic 14,0.07750826261359137
151,topic 1,3.165949824458493e-4
151,topic 2,3.165949824458913e-4
151,topic 3,3.165949824463406e-4
151,topic 4,0.7171356595714689
151,topic 5,3.16594982446072e-4
151,topic 6,0.2790652006391779
151,topic 7,3.1659498244599864e-4
151,topic 8,3.1659498244617266e-4
151,topic 9,3.165949824459692e-4
151,topic 10,3.1659498244602797e-4
151,topic 11,3.1659498244627994e-4
151,topic 12,3.1659498244583227e-4
151,topic 13,3.165949824464728e-4
151,topic 14,3.165949824464371e-4
159,topic 1,2.457204758056649e-4
159,topic 2,2.4572047580562916e-4
159,topic 3,2.457204758055908e-4
159,topic 4,2.4572047580557425e-4
159,topic 5,2.457204758057607e-4
159,topic 6,2.45720475805556e-4
159,topic 7,2.457204758060515e-4
159,topic 8,2.457204758057717e-4
159,topic 9,2.457204758054995e-4
159,topic 10,2.457204758054962e-4
159,topic 11,0.9968056338145264
159,topic 12,2.4572047580557707e-4
159,topic 13,2.4572047580568044e-4
159,topic 14,2.4572047580566353e-4
161,topic 1,0.1685218101641856
161,topic 2,1.8647060749123827e-4
161,topic 3,1.8647060749103227e-4
161,topic 4,0.2585277912572979
161,topic 5,0.08586240060041894
161,topic 6,0.19896038877014688
161,topic 7,1.8647060749113871e-4
161,topic 8,1.8647060749108505e-4
161,topic 9,1.8647060749110616e-4
161,topic 10,1.8647060749106407e-4
161,topic 11,0.28644937374053103
161,topic 12,1.864706074910086e-4
161,topic 13,1.8647060749102192e-4
161,topic 14,1.8647060749102772e-4
162,topic 1,0.24302523675354973
162,topic 2,0.5414535348126062
162,topic 3,0.040158219402712955
162,topic 4,3.5269236858399643e-4
162,topic 5,3.526923685842339e-4
162,topic 6,3.5269236858380913e-4
162,topic 7,3.52692368584297e-4
162,topic 8,3.52692368583858e-4
162,topic 9,0.171836085345291
162,topic 10,3.5269236858398326e-4
162,topic 11,3.5269236858416584e-4
162,topic 12,3.5269236858363604e-4
162,topic 13,3.5269236858396136e-4
162,topic 14,3.526923685842681e-4
166,topic 1,1.961447519320682e-4
166,topic 2,0.2741627319839063
166,topic 3,1.961447519321966e-4
166,topic 4,1.9614475193214682e-4
166,topic 5,1.9614475193239402e-4
166,topic 6,1.9614475193232265e-4
166,topic 7,0.7234835309929076
166,topic 8,1.961447519321985e-4
166,topic 9,1.9614475193208432e-4
166,topic 10,1.961447519320913e-4
166,topic 11,1.961447519323355e-4
166,topic 12,1.9614475193198704e-4
166,topic 13,1.9614475193227733e-4
166,topic 14,1.961447519320191e-4
168,topic 1,2.0687761744759886e-4
168,topic 2,0.47165490028161394
168,topic 3,2.0687761744800655e-4
168,topic 4,2.0687761744775447e-4
168,topic 5,2.0687761744791442e-4
168,topic 6,2.0687761744763247e-4
168,topic 7,2.068776174478983e-4
168,topic 8,2.0687761744760143e-4
168,topic 9,2.0687761744774574e-4
168,topic 10,0.3112123353664897
168,topic 11,0.21485711055997106
168,topic 12,2.0687761744758197e-4
168,topic 13,2.0687761744790086e-4
168,topic 14,2.0687761744770576e-4
170,topic 1,2.1203420508807353e-4
170,topic 2,2.1203420508801953e-4
170,topic 3,0.36712214900534956
170,topic 4,2.1203420508808028e-4
170,topic 5,2.120342050879938e-4
170,topic 6,2.120342050883655e-4
170,topic 7,0.3606656745186433
170,topic 8,2.1203420508836052e-4
170,topic 9,0.26987980022003777
170,topic 10,2.120342050882129e-4
170,topic 11,2.1203420508795736e-4
170,topic 12,2.1203420508803713e-4
170,topic 13,2.1203420508789873e-4
170,topic 14,2.1203420508827822e-4
177,topic 1,2.690342829063337e-4
177,topic 2,2.690342829065022e-4
177,topic 3,2.690342829064997e-4
177,topic 4,2.690342829064989e-4
177,topic 5,2.6903428290645713e-4
177,topic 6,0.0977901247089591
177,topic 7,2.6903428290659455e-4
177,topic 8,2.690342829065637e-4
177,topic 9,2.690342829063556e-4
177,topic 10,0.6494823179180694
177,topic 11,2.6903428290644835e-4
177,topic 12,0.04564952900834474
177,topic 13,2.690342829065014e-4
177,topic 14,0.20438768553556197
179,topic 1,3.386515601400387e-4
179,topic 2,3.3865156013987506e-4
179,topic 3,0.9955975297181773
179,topic 4,3.386515601401842e-4
179,topic 5,3.3865156014040604e-4
179,topic 6,3.386515601400559e-4
179,topic 7,3.3865156014001573e-4
179,topic 8,3.386515601403176e-4
179,topic 9,3.3865156014056255e-4
179,topic 10,3.3865156014014085e-4
179,topic 11,3.3865156014029166e-4
179,topic 12,3.386515601398846e-4
179,topic 13,3.386515601407191e-4
179,topic 14,3.386515601402407e-4
180,topic 1,1.7770589432484972e-4
180,topic 2,1.7770589432496527e-4
180,topic 3,1.7770589432488995e-4
180,topic 4,1.7770589432484796e-4
180,topic 5,1.777058943249744e-4
180,topic 6,1.7770589432487482e-4
180,topic 7,1.7770589432497045e-4
180,topic 8,1.7770589432481002e-4
180,topic 9,1.7770589432485303e-4
180,topic 10,0.4301210134148657
180,topic 11,0.10998169446295597
180,topic 12,1.7770589432479278e-4
180,topic 13,1.7770589432489304e-4
180,topic 14,0.45794252728460466
182,topic 1,0.5188872844021923
182,topic 2,1.9959645760437927e-4
182,topic 3,1.9959645760440922e-4
182,topic 4,1.9959645760438195e-4
182,topic 5,0.24497964266341357
182,topic 6,1.9959645760450037e-4
182,topic 7,1.9959645760439566e-4
182,topic 8,1.9959645760468604e-4
182,topic 9,1.9959645760452796e-4
182,topic 10,1.995964576044003e-4
182,topic 11,0.2339375119007453
182,topic 12,1.9959645760427803e-4
182,topic 13,1.9959645760452845e-4
182,topic 14,1.9959645760433048e-4
183,topic 1,2.2763785029808166e-4
183,topic 2,2.2763785029813053e-4
183,topic 3,2.2763785029816772e-4
183,topic 4,2.2763785029814907e-4
183,topic 5,0.37159663837952095
183,topic 6,2.276378502981368e-4
183,topic 7,2.2763785029821076e-4
183,topic 8,2.276378502981625e-4
183,topic 9,2.276378502981027e-4
183,topic 10,2.276378502982733e-4
183,topic 11,0.6256717074169013
183,topic 12,2.2763785029809646e-4
183,topic 13,2.2763785029815924e-4
183,topic 14,2.2763785029811763e-4
187,topic 1,0.04991974678839656
187,topic 2,0.49750517638187813
187,topic 3,0.020495713261848642
187,topic 4,0.09135986135632308
187,topic 5,2.3230012823137738e-4
187,topic 6,2.3230012823130625e-4
187,topic 7,2.3230012823139952e-4
187,topic 8,2.3230012823127465e-4
187,topic 9,2.3230012823125448e-4
187,topic 10,0.3386288010574717
187,topic 11,2.323001282312709e-4
187,topic 12,2.3230012823131777e-4
187,topic 13,2.3230012823128798e-4
187,topic 14,2.323001282313939e-4
192,topic 1,0.07643134676857197
192,topic 2,0.5232075132874292
192,topic 3,1.593922530444215e-4
192,topic 4,1.59392253044524e-4
192,topic 5,1.593922530444602e-4
192,topic 6,0.02171445052386489
192,topic 7,1.593922530443874e-4
192,topic 8,1.5939225304451534e-4
192,topic 9,1.593922530444078e-4
192,topic 10,1.593922530443641e-4
192,topic 11,1.5939225304441315e-4
192,topic 12,1.5939225304448576e-4
192,topic 13,0.22405366838987958
192,topic 14,0.15315849075285437
197,topic 1,2.6903428290647204e-4
197,topic 2,2.6903428290611154e-4
197,topic 3,2.690342829063255e-4
197,topic 4,2.690342829062851e-4
197,topic 5,0.06890235781518911
197,topic 6,0.2995475873743441
197,topic 7,2.690342829063344e-4
197,topic 8,2.690342829064088e-4
197,topic 9,2.690342829063914e-4
197,topic 10,2.690342829064148e-4
197,topic 11,0.4431937023643051
197,topic 12,0.1394833528609401
197,topic 13,0.04645169103906449
197,topic 14,2.690342829062878e-4
199,topic 1,2.8964530903363353e-4
199,topic 2,2.896453090336648e-4
199,topic 3,2.896453090338823e-4
199,topic 4,0.8104877127350926
199,topic 5,2.896453090335216e-4
199,topic 6,2.8964530903362204e-4
199,topic 7,0.18603654355650331
199,topic 8,2.896453090335901e-4
199,topic 9,2.8964530903360523e-4
199,topic 10,2.8964530903370325e-4
199,topic 11,2.896453090338907e-4
199,topic 12,2.8964530903345247e-4
199,topic 13,2.8964530903388236e-4
199,topic 14,2.8964530903366514e-4
200,topic 1,2.4932139916713597e-4
200,topic 2,0.046924621217891774
200,topic 3,2.493213991672524e-4
200,topic 4,2.493213991674138e-4
200,topic 5,0.6800772849019671
200,topic 6,0.1410599146407659
200,topic 7,2.4932139916715776e-4
200,topic 8,2.493213991674845e-4
200,topic 9,2.493213991671739e-4
200,topic 10,2.4932139916735633e-4
200,topic 11,2.4932139916716893e-4
200,topic 12,2.493213991673118e-4
200,topic 13,0.12944496524770235
200,topic 14,2.493213991673695e-4
202,topic 1,3.490741340719804e-4
202,topic 2,3.4907413407227065e-4
202,topic 3,0.052370151103959636
202,topic 4,3.490741340724268e-4
202,topic 5,3.490741340720904e-4
202,topic 6,3.490741340726117e-4
202,topic 7,3.490741340725233e-4
202,topic 8,3.490741340723978e-4
202,topic 9,3.490741340721545e-4
202,topic 10,3.4907413407212184e-4
202,topic 11,3.4907413407225975e-4
202,topic 12,0.057497547325661015
202,topic 13,0.11180791858874152
202,topic 14,0.7748336416409151
210,topic 1,1.616641316286896e-4
210,topic 2,1.6166413162863679e-4
210,topic 3,1.6166413162874385e-4
210,topic 4,1.6166413162881275e-4
210,topic 5,1.616641316286267e-4
210,topic 6,1.6166413162870165e-4
210,topic 7,1.61664131628806e-4
210,topic 8,1.6166413162880093e-4
210,topic 9,1.6166413162870634e-4
210,topic 10,1.6166413162878163e-4
210,topic 11,0.17415068375540638
210,topic 12,1.6166413162875103e-4
210,topic 13,1.616641316287016e-4
210,topic 14,0.8239093466650489
211,topic 1,5.196757139734727e-4
211,topic 2,5.19675713973222e-4
211,topic 3,5.196757139730258e-4
211,topic 4,5.196757139736375e-4
211,topic 5,5.196757139734886e-4
211,topic 6,5.196757139735172e-4
211,topic 7,5.196757139732611e-4
211,topic 8,5.196757139733952e-4
211,topic 9,5.196757139734289e-4
211,topic 10,5.196757139732611e-4
211,topic 11,5.196757139734059e-4
211,topic 12,5.196757139733884e-4
211,topic 13,5.196757139731881e-4
211,topic 14,0.9932442157183464
213,topic 1,2.2315903467805005e-4
213,topic 2,2.2315903467791056e-4
213,topic 3,2.2315903467799188e-4
213,topic 4,2.231590346780467e-4
213,topic 5,2.2315903467814684e-4
213,topic 6,2.231590346780357e-4
213,topic 7,0.11248264576328768
213,topic 8,2.231590346779461e-4
213,topic 9,0.05731991149917938
213,topic 10,2.2315903467821368e-4
213,topic 11,2.231590346780378e-4
213,topic 12,0.5975847295445961
213,topic 13,2.2315903467798792e-4
213,topic 14,0.2303811228461566
214,topic 1,2.711783860661527e-4
214,topic 2,2.711783860661822e-4
214,topic 3,2.711783860659206e-4
214,topic 4,2.71178386065815e-4
214,topic 5,2.711783860663029e-4
214,topic 6,2.7117838606593406e-4
214,topic 7,2.7117838606599207e-4
214,topic 8,2.7117838606600654e-4
214,topic 9,0.5996110218309847
214,topic 10,2.7117838606599765e-4
214,topic 11,0.39713483753622303
214,topic 12,2.711783860658876e-4
214,topic 13,2.71178386065952e-4
214,topic 14,2.711783860661274e-4
220,topic 1,3.4552938387935215e-4
220,topic 2,3.4552938387929767e-4
220,topic 3,3.4552938387984525e-4
220,topic 4,0.36556501860584506
220,topic 5,3.4552938387948757e-4
220,topic 6,3.4552938387993925e-4
