topic,term,prob
topic 10,effective,0.0016048436540493105
topic 2,datum,0.02559097151229357
topic 2,fire,0.019501984411841432
topic 2,information,0.013574402879121315
topic 2,management,0.011507848709701013
topic 2,risk,0.010724943234839872
topic 2,system,0.008411521015620677
topic 2,remote,0.007469688824737405
topic 2,forest,0.007189807850342185
topic 2,disaster,0.007038174235635507
topic 2,assessment,0.006952135667782898
topic 2,decision,0.006674986640052126
topic 2,analysis,0.006491647332583513
topic 2,map,0.006031152074810581
topic 2,burn,0.005555559321912804
topic 2,provide,0.005509114606695914
topic 2,environmental,0.005453466713390463
topic 2,base,0.005429716239464546
topic 2,sensing,0.005369256379126414
topic 2,impact,0.005148625543151283
topic 2,approach,0.0050842767791015
topic 2,gis,0.005029363268000693
topic 2,natural,0.0049392636582664675
topic 2,spatial,0.004932954717985706
topic 2,tool,0.004888322079565306
topic 2,develop,0.004636198496281367
topic 2,study,0.004582313964263643
topic 2,time,0.004525257362520384
topic 2,process,0.004350162683242914
topic 2,include,0.004322474744118397
topic 2,research,0.00430584091333308
topic 2,wildfire,0.004305509241468161
topic 2,model,0.004187516992409548
topic 2,damage,0.004151073471357147
topic 2,monitoring,0.003987452804514214
topic 2,resource,0.003835873654757036
topic 2,change,0.003820762094915923
topic 2,support,0.003775468802943461
topic 2,site,0.003727990711008985
topic 2,event,0.0036639902045036946
topic 2,identify,0.0036441720734739025
topic 2,scale,0.003481482733741565
topic 2,climate,0.003429587813541327
topic 2,application,0.0033171927148829623
topic 2,paper,0.0031695497697627703
topic 2,satellite,0.0031245941702230814
topic 2,land,0.003120837566113754
topic 2,national,0.003088557172238591
topic 2,sense,0.0030726659013963296
topic 2,planning,0.002947489194847946
topic 2,mapping,0.002908524996698164
topic 2,result,0.0029069201788641855
topic 2,hazard,0.002902591088830964
topic 2,geospatial,0.0028800141541248897
topic 2,local,0.0028387705729556317
topic 2,framework,0.0027711014670621158
topic 2,community,0.0027459291648371056
topic 2,post,0.0027373233350843755
topic 2,integrate,0.002720831902618808
topic 2,assess,0.0026788813089043484
topic 2,potential,0.002676728219757231
topic 2,severity,0.002626594362357058
topic 2,level,0.0026256797868419164
topic 2,benefit,0.0025667660982165437
topic 2,development,0.0025316383129868427
topic 2,source,0.0025166497631460595
topic 2,landscape,0.002508317074419491
topic 2,database,0.002419016010068707
topic 2,observation,0.0023677631718662428
topic 2,geographic,0.0023588848635983173
topic 2,data,0.002350744360323286
topic 2,response,0.002330810118905055
topic 2,knowledge,0.0023258621266167854
topic 2,disturbance,0.002315833658356973
topic 2,technique,0.002278409245799412
topic 2,vulnerability,0.002236806785908711
topic 2,require,0.0021997340205319148
topic 2,method,0.0021861509355473644
topic 2,flood,0.002178589780771326
topic 2,environment,0.0021697323029578183
topic 2,imagery,0.0021651855159891425
topic 2,project,0.0021196212469953997
topic 2,indicator,0.0021152662706032223
topic 2,human,0.002106945196162749
topic 2,global,0.002100711137068017
topic 2,relate,0.002019447166783754
topic 2,heritage,0.0019467748954823043
topic 2,region,0.00191914956627346
topic 2,methodology,0.001918487151177563
topic 2,utility,0.001902820732100921
topic 2,cover,0.0019018473579981792
topic 2,condition,0.001865215547069952
topic 2,activity,0.001861037258382285
topic 2,social,0.0018566203385274628
topic 2,technology,0.001832850634256081
topic 2,survey,0.0018199908375993643
topic 2,emergency,0.0018079860630105676
topic 2,monitor,0.001804672655756753
topic 2,earth,0.0018040061811493513
topic 2,exist,0.0017767095478464635
topic 2,future,0.0017730084354843935
topic 3,model,0.024910440812803362
topic 3,datum,0.01906348189131251
topic 3,satellite,0.010383792356101377
topic 3,estimate,0.010268543311087798
topic 3,surface,0.010015239793539375
topic 3,temperature,0.00946277716431807
topic 3,study,0.008612643814356778
topic 3,value,0.008490344229348721
topic 3,base,0.008366188358532263
topic 3,precipitation,0.008350374094963333
topic 3,water,0.008169367534542222
topic 3,result,0.008123965324759305
topic 3,product,0.007773807791109812
topic 3,spatial,0.007535876472050493
topic 3,resolution,0.0072238263582712564
topic 3,drought,0.006881884650970295
topic 3,observation,0.006190863790343877
topic 3,scale,0.005862021127826299
topic 3,climate,0.005712245568554827
topic 3,measurement,0.005616747694495181
topic 3,moisture,0.005512193285222533
topic 3,region,0.005467699587867287
topic 3,error,0.005143782913626104
topic 3,time,0.005015621703558497
topic 3,rainfall,0.004888163910386793
topic 3,daily,0.004781108392686055
topic 3,temporal,0.004590526952854565
topic 3,compare,0.004490483598956641
topic 3,modis,0.004282877726022433
topic 3,evapotranspiration,0.00424001840189866
topic 3,correlation,0.004195554882504829
topic 3,meteorological,0.004120487343714027
topic 3,concentration,0.003993658296873165
topic 3,global,0.0038398224963715625
topic 3,estimation,0.003784917491015229
topic 3,parameter,0.003717472206845922
topic 3,station,0.0036460912809773557
topic 3,period,0.003624107042450388
topic 3,performance,0.003587561663928057
topic 3,variation,0.003558454365169407
topic 3,dataset,0.0034810050313516003
topic 3,observe,0.0033707671964203554
topic 3,improve,0.0033686161517422707
topic 3,average,0.0033480897226584754
topic 3,low,0.003328342803422335
topic 3,derive,0.003291416711340613
topic 3,prediction,0.0032708731508715697
topic 3,day,0.0032634455640298435
topic 3,soil,0.0032556814489948845
topic 3,energy,0.0032482470584679585
topic 3,management,0.00324164813117117
topic 3,method,0.003239724188994611
topic 3,snow,0.0032224187826777706
topic 3,provide,0.003179538246333858
topic 3,accuracy,0.0031776559596601588
topic 3,monthly,0.003164535282966252
topic 3,situ,0.003096382355684486
topic 3,resource,0.003051702900226309
topic 3,trend,0.003036413494901703
topic 3,condition,0.003028536729594839
topic 3,annual,0.0029577148286204233
topic 3,variable,0.0029351803392739526
topic 3,rmse,0.002934821603089179
topic 3,lst,0.002852028589086961
topic 3,ground,0.0028313315072519734
topic 3,season,0.0028231488179399546
topic 3,seasonal,0.0028140094925761384
topic 3,algorithm,0.002735126837134238
topic 3,aod,0.0027288169953206785
topic 3,coefficient,0.002695543203879159
topic 3,regional,0.002678395418017077
topic 3,term,0.002673524941596846
topic 3,obtain,0.002665930464897426
topic 3,china,0.0026327830531782293
topic 3,remote,0.002630942792718197
topic 3,sense,0.002595705279487451
topic 3,aerosol,0.0025825741260127023
topic 3,flux,0.002546663622658937
topic 3,uncertainty,0.0025452265123026697
topic 3,validation,0.002544983869121527
topic 3,simulation,0.0025342416710095227
topic 3,weather,0.0024742090065834194
topic 3,distribution,0.002439952975633133
topic 3,air,0.002434413138968796
topic 3,monitoring,0.002383900224210721
topic 3,increase,0.0023454513652231323
topic 3,quality,0.0023221713055628502
topic 3,atmospheric,0.0023037628347157913
topic 3,bias,0.0022767546305326727
topic 3,land,0.0022425662684438805
topic 3,variability,0.002234133074362113
topic 3,forecast,0.002222182267161132
topic 3,analysis,0.002203775369811565
topic 3,range,0.0022019757040948997
topic 3,difference,0.0021436325081676975
topic 3,calibration,0.0021422901068458827
topic 3,evaluate,0.002104177481221223
topic 3,index,0.0021000971270658197
topic 3,develop,0.002069294834034783
topic 3,balance,0.002052639486305638
topic 4,water,0.06297381936558143
topic 4,soil,0.02096060372217662
topic 4,river,0.013851741389027025
topic 4,study,0.013505716441424337
topic 4,flood,0.011771915133040581
topic 4,basin,0.011630172843383278
topic 4,erosion,0.0108318170318858
topic 4,management,0.01035372933340368
topic 4,land,0.009823824809114352
topic 4,resource,0.009490906738084825
topic 4,watershed,0.009195388773209839
topic 4,model,0.007804751067350401
topic 4,irrigation,0.007347388018659282
topic 4,groundwater,0.007145663201579292
topic 4,result,0.006999685447231799
topic 4,remote,0.005995002838918027
topic 4,datum,0.005936783827420719
topic 4,runoff,0.005442513380617061
topic 4,surface,0.005305099650346705
topic 4,system,0.005301748009907382
topic 4,map,0.005142010147270431
topic 4,value,0.005103577232400315
topic 4,loss,0.004905077862363481
topic 4,base,0.00485727665368109
topic 4,analysis,0.004836750948330072
topic 4,reservoir,0.004820541054177368
topic 4,hydrological,0.004586420067777755
topic 4,flow,0.004413576816085534
topic 4,factor,0.004341095287012549
topic 4,potential,0.004340613367605785
topic 4,region,0.004338633442603381
topic 4,rainfall,0.004295561560216307
topic 4,quality,0.004264360758626984
topic 4,gis,0.004176219215212887
topic 4,sensing,0.004103201345796789
topic 4,estimate,0.004078834310241961
topic 4,cover,0.0040736141627662585
topic 4,low,0.004065279921419354
topic 4,catchment,0.004059308825185204
topic 4,parameter,0.004045290659705168
topic 4,conservation,0.0038687099710488686
topic 4,information,0.003730851133467714
topic 4,agricultural,0.003638554113331163
topic 4,watershe,0.0035831236061217775
topic 4,sediment,0.003521097464597293
topic 4,lake,0.0033756520704873285
topic 4,increase,0.003297536809542632
topic 4,total,0.003080239241511526
topic 4,level,0.002955548254367116
topic 4,drainage,0.0029471381071144217
topic 4,method,0.0029160359929087526
topic 4,due,0.002903327152296454
topic 4,impact,0.0027200295368827
topic 4,measure,0.0026695689802438104
topic 4,process,0.002617460728618476
topic 4,discharge,0.0025924330077600225
topic 4,technique,0.0025914549678928223
topic 4,assess,0.0025898261720689914
topic 4,zone,0.002589529059847248
topic 4,approach,0.0025494221602006283
topic 4,change,0.0025433840588293187
topic 4,storage,0.0025329692140964796
topic 4,period,0.0025141076022012687
topic 4,rate,0.0024671995603635266
topic 4,identify,0.0024019032204263516
topic 4,develop,0.0023909284688354497
topic 4,crop,0.0023879638080981018
topic 4,assessment,0.002378650398792509
topic 4,stream,0.0022948777113294266
topic 4,annual,0.0022899251171213824
topic 4,tool,0.0022778908163477688
topic 4,satellite,0.0022075386116644407
topic 4,index,0.00217871025664508
topic 4,development,0.002163134959379309
topic 4,climate,0.002126089327064131
topic 4,dam,0.0021173523267610564
topic 4,image,0.0021162191810077512
topic 4,sense,0.0021036843282415847
topic 4,average,0.0020724647365929078
topic 4,hydrologic,0.00204541185099844
topic 4,vulnerability,0.002002928131269461
topic 4,practice,0.001983996620495495
topic 4,research,0.0019626749805284767
topic 4,landsat,0.0019390537165182577
topic 4,flooding,0.0019296347441555553
topic 4,apply,0.0018958914089222585
topic 4,sustainable,0.0018778935905197974
topic 4,integrate,0.0018732027903509683
topic 4,india,0.001869674493220647
topic 4,slope,0.001869557257776308
topic 4,body,0.0018426683637375858
topic 4,arid,0.0018238541654914744
topic 4,springer,0.00181523261744578
topic 4,field,0.0017928248022296264
topic 4,natural,0.0017876733811791033
topic 4,author,0.0017295085342268403
topic 4,evaluate,0.0017291444060052456
topic 4,determine,0.0017148648765689678
topic 4,supply,0.0017021083718315453
topic 4,demand,0.0016962123004550537
topic 5,emission,0.013022441979152291
topic 5,health,0.010287313326817977
topic 5,cost,0.010015109336591103
topic 5,study,0.00886535152720919
topic 5,air,0.008636410846706815
topic 5,pollution,0.008038181254655719
topic 5,quality,0.006391960421821044
topic 5,result,0.005815859270678454
topic 5,oil,0.005761751820686983
topic 5,economic,0.005366269007090278
topic 5,patient,0.00524941833777497
topic 5,city,0.005245798024359523
topic 5,increase,0.005175384158795236
topic 5,benefit,0.005131911092225504
topic 5,impact,0.004736999739542854
topic 5,environmental,0.004652589978745915
topic 5,gas,0.004595256073769584
topic 5,reduce,0.004591951974797924
topic 5,level,0.00451311120672463
topic 5,analysis,0.0043875362151177
topic 5,satellite,0.004299166260007053
topic 5,policy,0.0042959512904617286
topic 5,concentration,0.004044599357902315
topic 5,datum,0.003818655157264124
topic 5,base,0.0037517894239251
topic 5,control,0.003724848718132698
topic 5,estimate,0.003619577137212211
topic 5,source,0.003559553538559605
topic 5,effect,0.0035447914576102976
topic 5,include,0.0033798341594518493
topic 5,waste,0.0033614201112622815
topic 5,population,0.0032191526975660924
topic 5,measure,0.0032141851949884716
topic 5,care,0.0031368883589664442
topic 5,time,0.003115265825850138
topic 5,low,0.003082656608703567
topic 5,reduction,0.0029933391077148004
topic 5,remote,0.0029761102172273677
topic 5,exposure,0.0028632794145701805
topic 5,method,0.0028091735943353547
topic 5,carbon,0.002739295899021787
topic 5,monitoring,0.0027094446439337692
topic 5,disease,0.0026629848812188077
topic 5,tourism,0.0026376538863472393
topic 5,total,0.002603604023324709
topic 5,public,0.0025797784892918024
topic 5,pollutant,0.0025747297575004035
topic 5,system,0.0025217440765035967
topic 5,treatment,0.0024971201239246993
topic 5,identify,0.002490069898920013
topic 5,model,0.002406831048410204
topic 5,improve,0.002376306630253193
topic 5,management,0.0023401452360201198
topic 5,rate,0.0023059485792794126
topic 5,social,0.0022028268739074865
topic 5,income,0.0022021697486792036
topic 5,potential,0.002175067289914372
topic 5,activity,0.0021733593263393593
topic 5,risk,0.0021501272057822657
topic 5,energy,0.0021257540006445474
topic 5,compare,0.002096947633930951
topic 5,country,0.0020816338366340683
topic 5,author,0.0020783552025783257
topic 5,production,0.002025493891998709
topic 5,program,0.001966363930823639
topic 5,urban,0.0019291976046534698
topic 5,condition,0.0019266269416727767
topic 5,significant,0.0019224913260110041
topic 5,million,0.0019121264922663664
topic 5,site,0.0018790490484023128
topic 5,transport,0.0018675479210387986
topic 5,research,0.001849112195932652
topic 5,intervention,0.0018363233899086173
topic 5,term,0.0018337533284425386
topic 5,lead,0.0018146547366990867
topic 5,factor,0.001756377238643744
topic 5,spill,0.0017548496664730555
topic 5,household,0.0017440766351339131
topic 5,facility,0.0017284233204357378
topic 5,consumption,0.0017242966186963064
topic 5,ozone,0.0017150410601414405
topic 5,develop,0.001702897623744057
topic 5,account,0.001662335810001381
topic 5,outcome,0.0016522326707579726
topic 5,environment,0.0016415997780405724
topic 5,find,0.0016047222265627992
topic 5,value,0.0015968102553750635
topic 5,life,0.001591694829929226
topic 5,palm,0.0015889038274888665
topic 5,due,0.0015797512205272901
topic 5,provide,0.001566479300715115
topic 5,suggest,0.001564677716725636
topic 5,home,0.0015581942484005713
topic 5,average,0.0015528502793392916
topic 5,relate,0.0015071302920910844
topic 5,elsevi,0.0015008410026022708
topic 5,people,0.0014956955823345285
topic 5,report,0.001495472859896497
topic 5,period,0.00149327104021822
topic 5,industrial,0.001480815911812799
topic 6,model,0.025862587033236323
topic 6,method,0.014604693188712622
topic 6,factor,0.013659275477229749
topic 6,lake,0.012180929534164456
topic 6,study,0.011409158721238292
topic 6,landslide,0.01042167577830878
topic 6,result,0.010044516246189288
topic 6,base,0.00913679636990751
topic 6,map,0.007469793055742645
topic 6,slope,0.007392187518229231
topic 6,index,0.007068607720211744
topic 6,distribution,0.006723513319260389
topic 6,analysis,0.006708312411626511
topic 6,mining,0.005596519005811244
topic 6,risk,0.00556172235764506
topic 6,spatial,0.005389997021109958
topic 6,variable,0.005132633295067751
topic 6,environmental,0.005069200937784555
topic 6,susceptibility,0.005041802448238157
topic 6,propose,0.0049979181532146975
topic 6,weight,0.004780479399280518
topic 6,value,0.004594979581153414
topic 6,distance,0.004504553186993865
topic 6,low,0.004438635739508661
topic 6,characteristic,0.004384477493117336
topic 6,datum,0.004278946237711401
topic 6,elevation,0.004174943633792836
topic 6,region,0.004003478506765604
topic 6,algorithm,0.0038551489756850606
topic 6,criterion,0.0036277915519719655
topic 6,prediction,0.0035806972432642485
topic 6,suitable,0.003575558902844094
topic 6,determine,0.0035660588581788036
topic 6,probability,0.003416304657592292
topic 6,obtain,0.003376022622748689
topic 6,parameter,0.003366192307417361
topic 6,density,0.003334880159698386
topic 6,level,0.0032553097469542867
topic 6,location,0.003250756264049681
topic 6,optimization,0.0032141603508872105
topic 6,select,0.0032054518533238575
topic 6,mine,0.003199637347966827
topic 6,multi,0.003150099351816899
topic 6,network,0.0031278573445027097
topic 6,terrain,0.0031098125591381928
topic 6,layer,0.003010870817314039
topic 6,regression,0.0029923679146340813
topic 6,evaluation,0.0029459951401602747
topic 6,decision,0.0029251765300098245
topic 6,zone,0.002915902864926539
topic 6,function,0.0029085338587349916
topic 6,auc,0.0028813964973626593
topic 6,environment,0.0028602330938165355
topic 6,optimal,0.0028508131646879788
topic 6,road,0.0028201805617883396
topic 6,suitability,0.002795132630859892
topic 6,accuracy,0.002785031617941398
topic 6,curve,0.0027305681387141357
topic 6,topographic,0.0026788150208598765
topic 6,include,0.002624418470089624
topic 6,process,0.002601896513191623
topic 6,disaster,0.0025832800168469716
topic 6,land,0.002555344885768302
topic 6,geological,0.002510151515184474
topic 6,apply,0.002488490238663615
topic 6,identify,0.002471450069714338
topic 6,calculate,0.002466729581969465
topic 6,hazard,0.002453097072774826
topic 6,technique,0.0024373499477038994
topic 6,potential,0.0024248702490233154
topic 6,site,0.0024224614845615683
topic 6,predict,0.002404705549171223
topic 6,dem,0.002400396808529524
topic 6,coal,0.002327140961803993
topic 6,gis,0.0023081492369085303
topic 6,information,0.0023044350834634706
topic 6,influence,0.0022855089440200686
topic 6,control,0.0022321983117356684
topic 6,condition,0.0021792688558810915
topic 6,fuzzy,0.002172673767367315
topic 6,research,0.002154201867409964
topic 6,china,0.0021306922848262863
topic 6,aspect,0.0020538839872750484
topic 6,effect,0.0020443433003475104
topic 6,combine,0.002021737771090368
topic 6,compare,0.0020213527408336966
topic 6,evaluate,0.002011790022646602
topic 6,occurrence,0.0019910234260428097
topic 6,remote,0.0019348756644649472
topic 6,selection,0.001929553526045072
topic 6,performance,0.0019258265283423823
topic 6,planning,0.001904205726540797
topic 6,power,0.0018876851279188609
topic 6,assessment,0.0018871896649546261
topic 6,system,0.0018736727587881775
topic 6,province,0.0018516381253805847
topic 6,construct,0.0018493541585812478
topic 6,generate,0.0018429086777205473
topic 6,finally,0.0018358639684737932
topic 6,logistic,0.0018090834010091282
topic 7,vegetation,0.025434418012306864
topic 7,forest,0.023118281213540617
topic 7,soil,0.016493817058961562
topic 7,index,0.014192404384504646
topic 7,crop,0.013694343094116917
topic 7,ndvi,0.011335299493223464
topic 7,model,0.010114815043755986
topic 7,tree,0.00969878980425073
topic 7,field,0.008946399729644687
topic 7,study,0.008672895860823598
topic 7,management,0.008629796472622138
topic 7,cover,0.007640804190562725
topic 7,yield,0.007231020292758465
topic 7,datum,0.007223298927620659
topic 7,value,0.006644435450647001
topic 7,plant,0.006573009824937806
topic 7,estimate,0.006336425803644914
topic 7,variable,0.006119414213608234
topic 7,agricultural,0.005812157443748034
topic 7,biomass,0.005561608932373465
topic 7,difference,0.005333241252673659
topic 7,result,0.005263843088704667
topic 7,canopy,0.005044253997383628
topic 7,spatial,0.004960380498774748
topic 7,remote,0.004437119721766536
topic 7,base,0.004387702891292848
topic 7,carbon,0.004294388376550763
topic 7,production,0.004094203089329655
topic 7,season,0.004000767334495557
topic 7,increase,0.003998231852112004
topic 7,normalize,0.003974727006336489
topic 7,map,0.0038412580600295505
topic 7,low,0.0038159586379690543
topic 7,grassland,0.0037980451839217336
topic 7,growth,0.0037976266164803704
topic 7,specie,0.0037792539179730585
topic 7,environmental,0.003747806640712499
topic 7,type,0.003660176208866766
topic 7,scale,0.0036065511199317095
topic 7,land,0.003542990034648841
topic 7,time,0.003526849712625249
topic 7,condition,0.003495657946387479
topic 7,plot,0.0033635166904127075
topic 7,predict,0.0033518376787400215
topic 7,site,0.003347391429670911
topic 7,derive,0.0033411473562931886
topic 7,landsat,0.003024419441651789
topic 7,sense,0.002987064396332981
topic 7,regression,0.002825734430430921
topic 7,productivity,0.0027856276444623894
topic 7,grow,0.0027579596246492485
topic 7,sensing,0.0027555667304168226
topic 7,region,0.002664459338341924
topic 7,sample,0.0026236597300088676
topic 7,relationship,0.0026156374788390857
topic 7,wheat,0.0026143900934614208
topic 7,assess,0.002569919785152284
topic 7,measure,0.0025399510541108733
topic 7,rice,0.002502798340382983
topic 7,analysis,0.0024804566584064156
topic 7,compare,0.0024337668826630385
topic 7,climate,0.0024253374984558773
topic 7,level,0.0024149321525993176
topic 7,agriculture,0.0024021166935697382
topic 7,potential,0.0023874337626473554
topic 7,variability,0.002382780672827599
topic 7,range,0.002365510472428508
topic 7,content,0.0023421497104655718
topic 7,practice,0.002340042379416196
topic 7,lai,0.0023203191644232046
topic 7,stand,0.0023131707122193753
topic 7,find,0.00227026745693432
topic 7,distribution,0.002263328919516599
topic 7,method,0.0021846924426763953
topic 7,ecosystem,0.0021811333417354906
topic 7,provide,0.0021496757698613264
topic 7,effect,0.002149611937267473
topic 7,satellite,0.002135258903095376
topic 7,variation,0.002134458448552499
topic 7,soc,0.0021181164066654333
topic 7,farmer,0.002111516325769445
topic 7,agb,0.0020914426876792367
topic 7,food,0.0020906636180355364
topic 7,density,0.0020865788533331
topic 7,leaf,0.002086526627072016
topic 7,factor,0.002085053672242096
topic 7,spectral,0.0020834018551203182
topic 7,dry,0.0020793956413177584
topic 7,prediction,0.0020420739500897987
topic 7,evaluate,0.0020381064021980652
topic 7,farm,0.002036184168808414
topic 7,image,0.0020314028682868143
topic 7,rate,0.0020307991577651887
topic 7,change,0.0020022186671451686
topic 7,landscape,0.0019969071529932617
topic 7,significant,0.0019483181101126695
topic 7,series,0.0019205374025159266
topic 7,relate,0.0019030475534422822
topic 7,average,0.0018903843127175116
topic 7,approach,0.00187819589085081
